,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
1904,2020-03-22 20:51:04,MSNBCW,26,MSNBCW_20200322_200000_MSNBC_Live/start/3060,IMMIGRATION OFFICES CLOSED UNDER CORONAVIRUS FEARS. LEAVE DREAMERS AWAITING DACA RENEWALS IN LIMBO,IMMIGRATION OFFICES CLOSED UNDER CORONAVIRUS FEARS LEAVE DREAMERS AWAITING DACA RENEWALS IN LIMBO,IMMIGRATION OFFICES CLOSED UNDER CORONAVIRUS FEARS LEAVE DREAMERS AWAITING DACA RENEWALS IN LIMBO
1905,2020-03-22 20:53:26,MSNBCW,5,MSNBCW_20200322_200000_MSNBC_Live/start/3180,"IMMIGRATION HUB CALLS FOR INCLUSION 0F DREAMERS, TPS-HOLDERS. & UNDOCUMENTED FAMILIES IN LATEST CORONAVIRUS RELIEF PACKAGE",IMMIGRATION HUB CALLS FOR INCLUSION 0F DREAMERS TPSHOLDERS UNDOCUMENTED FAMILIES IN LATEST CORONAVIRUS RELIEF PACKAGE,IMMIGRATION HUB CALLS FOR INCLUSION 0F DREAMERS TPSHOLDERS UNDOCUMENTED FAMILIES IN LATEST CORONAVIRUS RELIEF PACKAGE
1912,2020-03-22 23:15:30,FOXNEWSW,3,FOXNEWSW_20200322_230000_FOX_News_Sunday_With_Chris_Wallace/start/900,PRESIDENT TRUMP: WE WILL. TEST ILLEGAL IMMIGRANTS,PRESIDENT TRUMP WE WILL TEST ILLEGAL IMMIGRANTS,WE WILL TEST ILLEGAL IMMIGRANTS
1914,2020-03-23 01:20:35,BBCNEWS,2,BBCNEWS_20200323_010000_Newsday/start/1200,Coronavirus outbreak. Spain to restricr entry for most foreigners by air & sea for nexr 30 days,Coronavirus outbreak Spain to restricr entry for most foreigners by air sea for nexr 30 days,SPAIN TO RESTRICT ENTRY FOR MOST FOREIGNERS BY AIR AND SEA FOR NEXT 30 DAYS
1917,2020-03-23 04:45:48,CNNW,14,CNNW_20200323_040000_The_Windsors_Inside_the_Royal_Dynasty/start/2700,"SOUTH AUSTRALIA DECLARES MAJOR EMERGENCY CLOSES BORDER. . Hannah Sinclair Reporter, Nine News",SOUTH AUSTRALIA DECLARES MAJOR EMERGENCY CLOSES BORDER Hannah Sinclair Reporter Nine News,SOUTH AUSTRALIA DECLARES MAJOR EMERGENCY CLOSES BORDER
1918,2020-03-23 04:46:51,CNNW,10,CNNW_20200323_040000_The_Windsors_Inside_the_Royal_Dynasty/start/2760,"SOUTH AUSTRALIA DECLARES MAJOR EMERGENCY, CLOSES BORDER. . State will enforce 14-day self-isolation for travelers",SOUTH AUSTRALIA DECLARES MAJOR EMERGENCY CLOSES BORDER State will enforce 14day selfisolation for travelers,STATE WILL ENFORCE 14-DAY SELF-ISOLATION FOR TRAVELERS
1919,2020-03-23 08:49:51,FOXNEWSW,2,FOXNEWSW_20200323_080000_FOX__Friends_First/start/2940,"""WE WILL TEST THEM"". . ILLEGALS CAN GET TESTED WITHOUT FEAR OF DEPORTATION. W",WE WILL TEST THEM ILLEGALS CAN GET TESTED WITHOUT FEAR OF DEPORTATION W,WE WILL TEST THEM ILLEGALS CAN GET TESTED WITHOUT FEAR OF DEPORTATION
1935,2020-03-24 03:25:44,CNNW,4,CNNW_20200324_030000_CNN_Tonight_with_Don_Lemon/start/1500,ASIAN AMERICANS FACE RACIST AITACKS AMID CORONAVIRUS CRISIS,ASIAN AMERICANS FACE RACIST AITACKS AMID CORONAVIRUS CRISIS,ASIAN AMERICANS FACE RACIST ATTACKS AMID CORONAVIRUS CRISIS
1938,2020-03-24 03:33:54,CNNW,8,CNNW_20200324_030000_CNN_Tonight_with_Don_Lemon/start/1980,TRUMP DEFENDS ASIAN AMERICANS AFI'ER. REPEATEDLY USING THE TERM 'CHINESE VIRUS',TRUMP DEFENDS ASIAN AMERICANS AFIER REPEATEDLY USING THE TERM CHINESE VIRUS,ASIAN AMERICANS REPORT A RISE IN RACIST ATTACKS AMID CORONAVIRUS OUTBREAK
1939,2020-03-24 08:07:49,CNNW,10,CNNW_20200324_080000_CNN_Newsroom_Live/start/420,"CRISIS IS TESTING THE U.S. HEALTH SYSTEM. . Anne Rimoin Dir., UCLA Center for Global and Immigrant Health",CRISIS IS TESTING THE US HEALTH SYSTEM Anne Rimoin Dir UCLA Center for Global and Immigrant Health,TRUMP DEFENDS ASIAN AMERICANS AFTER REPEATEDLY USING THE TERM CHINESE VIRUS
1961,2020-03-24 19:21:01,BBCNEWS,2,BBCNEWS_20200324_190000_BBC_News/start/1260,Coronavirus: Fears for Lesbos refugee camp. Three confirmed cases of COVSD-w on the island of Lesbos,Coronavirus Fears for Lesbos refugee camp Three confirmed cases of COVSDw on the island of Lesbos,Coronavirus Fears for Lesbos refugee camp Three confirmed cases of COVID-19 on the island of Lesbos
1962,2020-03-24 19:21:11,BBCNEWS,2,BBCNEWS_20200324_190000_BBC_News/start/1260,Coronavirus: Fears for Lesbos refugee camp. Aid agencies are worried tha' Moira camp could become infected,Coronavirus Fears for Lesbos refugee camp Aid agencies are worried tha Moira camp could become infected,Coronavirus Fears for Lesbos refugee camp Aid agencies are worried that Moira camp could become infected
1963,2020-03-24 19:21:23,BBCNEWS,3,BBCNEWS_20200324_190000_BBC_News/start/1260,Coronavirus: Fears for Lesbos refugee camp. Condin'ons in the camp have worsened ehis week,Coronavirus Fears for Lesbos refugee camp Condinons in the camp have worsened ehis week,Coronavirus Fears for Lesbos refugee camp Conditions in the camp have worsened this week
1964,2020-03-24 19:21:33,BBCNEWS,3,BBCNEWS_20200324_190000_BBC_News/start/1260,Coronavirus: Fears for Lesbos refugee camp. Anger is growing about ehe number of refugees on island,Coronavirus Fears for Lesbos refugee camp Anger is growing about ehe number of refugees on island,Coronavirus Fears for Lesbos refugee camp Anger is growing about the number of refugees on the island
1965,2020-03-24 19:21:44,BBCNEWS,2,BBCNEWS_20200324_190000_BBC_News/start/1260,"Coronavirus: Fears for Lesbos refugee camp. 20,000 peopLe live in and around the Moira semement",Coronavirus Fears for Lesbos refugee camp 20000 peopLe live in and around the Moira semement,"Coronavirus Fears for Lesbos refugee camp 20,000 people live in and around the Moira settlement"
1966,2020-03-24 19:23:00,BBCNEWS,4,BBCNEWS_20200324_190000_BBC_News/start/1380,Coronavirus: Fears for Lesbos refugee camp. NGOs concerned (hai camp's low level of hygiene will heLp virus spread,Coronavirus Fears for Lesbos refugee camp NGOs concerned hai camps low level of hygiene will heLp virus spread,Coronavirus Fears for Lesbos refugee camp NGOs concerned that camps' low level of hygiene will help virus spread
1969,2020-03-24 23:22:26,BBCNEWS,5,BBCNEWS_20200324_230000_BBC_News/start/1320,Refugee camp concerns. Dire conditions leave refugees vulnerable on island of Lesbas,Refugee camp concerns Dire conditions leave refugees vulnerable on island of Lesbas,Refugee camp concerns Dire conditions leave refugees vulnerable on the island of Lesbos
1970,2020-03-25 00:18:27,CNNW,7,CNNW_20200325_000000_Anderson_Cooper_360/start/1080,"SPAIN TURNS ICE RINK INTO A MORGUE AS ITS. CORONAVIRUS DEATH TOLL RISES TO 2,696",SPAIN TURNS ICE RINK INTO A MORGUE AS ITS CORONAVIRUS DEATH TOLL RISES TO 2696,SPAIN TURNS ICE RINK INTO A MORGUE AS ITS CORONAVIRUS DEATH TOLL RISES TO 2696
1989,2020-03-25 11:37:05,FOXNEWSW,7,FOXNEWSW_20200325_100000_FOX_and_Friends/start/5820,PROTECTING OUR BORDERS,PROTECTING OUR BORDERS,PROTECTING OUR BORDERS
1990,2020-03-25 11:42:01,FOXNEWSW,2,FOXNEWSW_20200325_100000_FOX_and_Friends/start/6120,. BORDER PATROL SWEARS IN NEW AGENTS OVER VIDEO CALL,BORDER PATROL SWEARS IN NEW AGENTS OVER VIDEO CALL,BORDER PATROL SWEARS IN NEW AGENTS OVER VIDEO CALL
1991,2020-03-25 11:42:59,FOXNEWSW,2,FOXNEWSW_20200325_100000_FOX_and_Friends/start/6120,. CBP UPDATE ON BORDER RESTRICTIONS AMID COVID-19,CBP UPDATE ON BORDER RESTRICTIONS AMID COVID19,CBP UPDATE ON BORDER RESTRICTIONS AMID COVID19
1992,2020-03-25 14:51:27,FOXNEWSW,2,FOXNEWSW_20200325_130000_Americas_Newsroom/start/6660,I IST ICE DETAINEE TESTS POSITIVE FOR CORONAVIRUS,I IST ICE DETAINEE TESTS POSITIVE FOR CORONAVIRUS,ICE DETAINEE TESTS POSITIVE FOR CORONAVIRUS
1999,2020-03-26 08:30:19,FOXNEWSW,4,FOXNEWSW_20200326_080000_FOX__Friends_First/start/1800,", ICE FLYING AMERICANS ABROAD BACK TO THE U.S.",ICE FLYING AMERICANS ABROAD BACK TO THE US,ICE FLYING AMERICANS ABROAD BACK TO THE US
2000,2020-03-26 09:31:00,FOXNEWSW,9,FOXNEWSW_20200326_090000_FOX__Friends_First/start/1860,BACK HOME. . AMERICANS BROUGHT TO U. S. ON JETS USED FOR DEPORTATION,BACK HOME AMERICANS BROUGHT TO U S ON JETS USED FOR DEPORTATION,BACK HOME AMERICANS BROUGHT TO U S ON JETS USED FOR DEPORTATION
2006,2020-03-26 17:54:33,MSNBCW,4,MSNBCW_20200326_170000_MSNBC_Live_with_Velshi_and_Ruhle/start/3240,' â JUSTICE FOR MIGRANT WOMEN. MONICA RAMIREZ FOUNDER AND PRESIDENT,JUSTICE FOR MIGRANT WOMEN MONICA RAMIREZ FOUNDER AND PRESIDENT,JUSTICE FOR MIGRANT WOMEN MONICA RAMIREZ FOUNDER AND PRESIDENT
2015,2020-03-26 19:29:06,CNNW,8,CNNW_20200326_190000_The_Lead_With_Jake_Tapper/start/1740,CHINA T0 BAN MOST FOREIGNERS FROM ENTERING STARTING SATURDAY,CHINA T0 BAN MOST FOREIGNERS FROM ENTERING STARTING SATURDAY,CHINA TO BAN MOST FOREIGNERS FROM ENTERING STARTING SATURDAY
2016,2020-03-27 00:15:05,MSNBCW,4,MSNBCW_20200327_000000_All_In_With_Chris_Hayes/start/900,NY POST: JUDGES OUTRAGED AS IMMIGRATION. COURT REOPENS AFTER CORONAVIRUS CASE,NY POST JUDGES OUTRAGED AS IMMIGRATION COURT REOPENS AFTER CORONAVIRUS CASE,NY POST JUDGES OUTRAGED AS IMMIGRATION COURT REOPENS AFTER CORONAVIRUS CASE
2033,2020-03-28 00:36:01,FOXNEWSW,2,FOXNEWSW_20200328_000000_Tucker_Carlson_Tonight/start/2160,OCASIO- CORTEZ DEMANDS CORONAVIRUS. RELIEF BILL MONEY FOR ILLEGAL IMMIGRANTS. . If in: fnni'nInf.,OCASIO CORTEZ DEMANDS CORONAVIRUS RELIEF BILL MONEY FOR ILLEGAL IMMIGRANTS If in fnninInf,OCASIO CORTEZ DEMANDS CORONAVIRUS RELIEF BILL MONEY FOR ILLEGAL IMMIGRANTS
2050,2020-03-28 23:16:00,FOXNEWSW,2,FOXNEWSW_20200328_220000_Fox_Report_with_Jon_Scott/start/4560,' nunmuwlnus. ICE AIR FLYING HOME 466 U.S. CITIZENS FROM RM?. .  . . CENTRAL AMERICA DURING COVID-19 OUTBREAK,nunmuwlnus ICE AIR FLYING HOME 466 US CITIZENS FROM RM CENTRAL AMERICA DURING COVID19 OUTBREAK,ICE AIR FLYING HOME 466 US CITIZENS FROM CENTRAL AMERICA DURING COVID19 OUTBREAK
2055,2020-03-29 00:18:35,BBCNEWS,2,BBCNEWS_20200329_000000_BBC_News/start/1080,Coronavirus: Portugal. All appiications (or legal residence by migrants approved,Coronavirus Portugal All appiications or legal residence by migrants approved,Coronavirus Portugal All applications or legal residence by migrants approved
2058,2020-03-29 08:14:00,BBCNEWS,4,BBCNEWS_20200329_080000_BBC_News/start/840,Coronavirus: Europe. Italy introduces temperature testing for new arrivals from abroad,Coronavirus Europe Italy introduces temperature testing for new arrivals from abroad,Coronavirus Europe Italy introduces temperature testing for new arrivals from abroad
2068,2020-03-30 05:07:06,CNNW,37,CNNW_20200330_050000_CNN_Tonight_with_Don_Lemon/start/420,"VIDEOS FROM HEALTH WORKERS REVEAL DREADFUL CONDITIONS. . Anne Rimoin Director, UCLA Center for Global and Immigrant Health",VIDEOS FROM HEALTH WORKERS REVEAL DREADFUL CONDITIONS Anne Rimoin Director UCLA Center for Global and Immigrant Health,VIDEOS FROM HEALTH WORKERS REVEAL DREADFUL CONDITIONS Anne Rimoin Director UCLA Center for Global and Immigrant Health
2077,2020-03-30 19:53:16,CNNW,30,CNNW_20200330_190000_CNN_Newsroom_With_Brooke_Baldwin/start/3180,"IMMIGRANT DOCTORS WANT TO HELP FIGHT THE VIRUS,. BUT ARE STUCK ON THE SIDELINES OVER REGULATIONS",IMMIGRANT DOCTORS WANT TO HELP FIGHT THE VIRUS BUT ARE STUCK ON THE SIDELINES OVER REGULATIONS,IMMIGRANT DOCTORS WANT TO HELP FIGHT THE VIRUS BUT ARE STUCK ON THE SIDELINES OVER REGULATIONS
2081,2020-03-31 09:50:06,BBCNEWS,3,BBCNEWS_20200331_080000_BBC_News/start/6600,Coronavirus: Impact on refugees. Aid agencies voice concerns over reVugee conditions,Coronavirus Impact on refugees Aid agencies voice concerns over reVugee conditions,Coronavirus Impact on refugees Aid agencies voice concerns over refugee conditions
2082,2020-03-31 09:50:21,BBCNEWS,2,BBCNEWS_20200331_080000_BBC_News/start/6600,UN Refugee Agency. . 1ââ,UN Refugee Agency 1,UN Refugee Agency 1
2083,2020-03-31 09:52:41,BBCNEWS,3,BBCNEWS_20200331_080000_BBC_News/start/6720,Coronavirus: Impact on refugees. Cramped and unhygienic conditions (he main concerns,Coronavirus Impact on refugees Cramped and unhygienic conditions he main concerns,Coronavirus Impact on refugees Cramped and unhygienic conditions the main concerns
2090,2020-03-31 14:49:50,BBCNEWS,2,BBCNEWS_20200331_130000_BBC_News/start/6540,Coronavirus: UK latest. Visas fov doctors. nurses and pavamedics extended,Coronavirus UK latest Visas fov doctors nurses and pavamedics extended,Coronavirus UK latest Visas for doctors nurses and paramedics extended
2091,2020-03-31 15:10:00,CNNW,23,CNNW_20200331_150000_CNN_Newsroom/start/600,"SURGEON GENERAL: ""DATA'S NOT THERE YET"" TO SUPPORT WEARING MASKS. . Anne Rimoin Director, UCLA Center for Global and Immigrant Health",SURGEON GENERAL DATAS NOT THERE YET TO SUPPORT WEARING MASKS Anne Rimoin Director UCLA Center for Global and Immigrant Health,SURGEON GENERAL DATA NOT THERE YET TO SUPPORT WEARING MASKS Anne Rimoin Director UCLA Center for Global and Immigrant Health
2093,2020-03-31 18:40:28,CNNW,4,CNNW_20200331_180000_Coronavirus_Pandemic/start/2400,MAN DEPORTED FROM U.S. T0 GUATEMALA TESTS POSITIVE FOR CORONAVIRUS,MAN DEPORTED FROM US T0 GUATEMALA TESTS POSITIVE FOR CORONAVIRUS,MAN DEPORTED FROM US TO GUATEMALA TESTS POSITIVE FOR CORONAVIRUS
2098,2020-04-01 08:37:02,BBCNEWS,5,BBCNEWS_20200401_080000_BBC_News/start/2220,"Director, Women for Refugee Women",Director Women for Refugee Women,Director Women for Refugee Women
2099,2020-04-01 08:41:25,BBCNEWS,7,BBCNEWS_20200401_080000_BBC_News/start/2460,Coronavirus: UK latest. Charily claims women still being brought into an immigralion centre,Coronavirus UK latest Charily claims women still being brought into an immigralion centre,Coronavirus UK latest Charity claims women still being brought into an immigration centre
2100,2020-04-01 09:10:53,MSNBCW,2,MSNBCW_20200401_090000_First_Look/start/600,LAWMAKERS CALL ON ICE TO RELEASE DEI'AINEES,LAWMAKERS CALL ON ICE TO RELEASE DEIAINEES,LAWMAKERS CALL ON ICE TO RELEASE DETAINEES
2101,2020-04-01 09:14:26,MSNBCW,2,MSNBCW_20200401_090000_First_Look/start/840,NBC NEWS: THE CONGRESSIONAL HISPANIC CAUCUS CALLS FOR. RELEASE OF ALL DEI'AINEES IN ICE DEI'ENTION CENTERS,NBC NEWS THE CONGRESSIONAL HISPANIC CAUCUS CALLS FOR RELEASE OF ALL DEIAINEES IN ICE DEIENTION CENTERS,NBC NEWS THE CONGRESSIONAL HISPANIC CAUCUS CALLS FOR RELEASE OF ALL DETAINEES IN ICE DETENTION CENTERS
2108,2020-04-02 00:11:42,BBCNEWS,10,BBCNEWS_20200402_000000_BBC_World_News/start/660,Coronavirus: Refugee camps. Growing fears virus could kill thousands in camps,Coronavirus Refugee camps Growing fears virus could kill thousands in camps,Coronavirus Refugee camps Growing fears virus could kill thousands in camps
2109,2020-04-02 00:11:53,BBCNEWS,5,BBCNEWS_20200402_000000_BBC_World_News/start/660,Coronavirus: Refugee camps. UN says 70m people npromed by war 84 persecution at risk,Coronavirus Refugee camps UN says 70m people npromed by war 84 persecution at risk,Coronavirus Refugee camps UN says 70m people uprooted by war and persecution at risk
2110,2020-04-02 00:12:06,BBCNEWS,5,BBCNEWS_20200402_000000_BBC_World_News/start/720,Doctors for Refugees,Doctors for Refugees,Doctors for Refugees
2111,2020-04-02 00:12:12,BBCNEWS,9,BBCNEWS_20200402_000000_BBC_World_News/start/720,Coronavirus: Refugee camps. Charities calling on wealthy nations lo provide more aid,Coronavirus Refugee camps Charities calling on wealthy nations lo provide more aid,Coronavirus Refugee camps Charities calling on wealthy nations to provide more aid
2112,2020-04-02 00:12:23,BBCNEWS,10,BBCNEWS_20200402_000000_BBC_World_News/start/720,Coronavirus: Refugee camps. Movement restrictions in camps enforced in some countries,Coronavirus Refugee camps Movement restrictions in camps enforced in some countries,Coronavirus Refugee camps Movement restrictions in camps enforced in some countries
2113,2020-04-02 00:12:34,BBCNEWS,6,BBCNEWS_20200402_000000_BBC_World_News/start/720,"Coronavirus: Refugee camps. Camps In Bangladesh, Syria & across Africa house thousands of people",Coronavirus Refugee camps Camps In Bangladesh Syria across Africa house thousands of people,"Coronavirus Refugee camps Camps in Bangladesh, Syria, across Africa house thousands of people"
2114,2020-04-02 00:12:46,BBCNEWS,2,BBCNEWS_20200402_000000_BBC_World_News/start/720,Coronavirus: Refugee camps. Poor sanimiun & lack of heal'hcare reported in many camps,Coronavirus Refugee camps Poor sanimiun lack of healhcare reported in many camps,Coronavirus Refugee camps Poor sanitation and lack of healthcare reported in many camps
2115,2020-04-02 00:12:59,BBCNEWS,2,BBCNEWS_20200402_000000_BBC_World_News/start/720,Coronavirus: Refugee camps. Greece reponed Vim case in camp north of Athens,Coronavirus Refugee camps Greece reponed Vim case in camp north of Athens,Coronavirus Refugee camps Greece reported virus case in camp north of Athens
2116,2020-04-02 00:13:09,BBCNEWS,4,BBCNEWS_20200402_000000_BBC_World_News/start/780,Coronavirus: Refugee camps. European Union working wikh Greece on plan Â«2 reduce risk,Coronavirus Refugee camps European Union working wikh Greece on plan 2 reduce risk,Coronavirus Refugee camps European Union working with Greece on plan to reduce risk
2126,2020-04-02 11:44:23,FOXNEWSW,4,FOXNEWSW_20200402_100000_FOX_and_Friends/start/6240,. TRUMP SENDING TROOPS TO THE BORDER AMID COVID-T9,TRUMP SENDING TROOPS TO THE BORDER AMID COVIDT9,TRUMP SENDING TROOPS TO THE BORDER AMID COVID-19
2131,2020-04-02 20:38:59,CNNW,3,CNNW_20200402_200000_The_Lead_With_Jake_Tapper/start/2280,ICE RINK NOW A MORGUE,ICE RINK NOW A MORGUE,ICE RINK NOW A MORGUE
2141,2020-04-04 11:17:36,BBCNEWS,2,BBCNEWS_20200404_110000_BBC_News/start/1020,Coronavirus: India lockdown. Lockdown forced migrants out of work and sparked exodus,Coronavirus India lockdown Lockdown forced migrants out of work and sparked exodus,Lockdown forced migrants out of work and sparked exodus
2143,2020-04-04 13:39:40,MSNBCW,2,MSNBCW_20200404_130000_Velshi/start/2340,5| UNDOCUMENTEDIMMIGRANTSONFRONTLINESbIï¬bNAVIRUSi,5 UNDOCUMENTEDIMMIGRANTSONFRONTLINESbIbNAVIRUSi,5 UNDOCUMENTED IMMIGRANTS ON FRONTLINES OF VIRUS
2144,2020-04-04 14:13:16,BBCNEWS,2,BBCNEWS_20200404_140000_BBC_News/start/780,Coronavirus: European agriculture. Res'rictions on (ree movement will affect seasonal workers,Coronavirus European agriculture Resrictions on ree movement will affect seasonal workers,Restrictions on free movement will affect seasonal workers
2145,2020-04-04 14:13:25,BBCNEWS,4,BBCNEWS_20200404_140000_BBC_News/start/780,Coronavirus: European agriculture. Seasonal workers are often in central and eas'ern Europe,Coronavirus European agriculture Seasonal workers are often in central and easern Europe,Seasonal workers are often in central and eastern Europe
2164,2020-04-05 11:23:17,BBCNEWS,3,BBCNEWS_20200405_110000_BBC_News/start/1380,RoHingya refugee,RoHingya refugee,RoHingya refugee
2189,2020-04-07 17:08:08,CNNW,6,CNNW_20200407_170000_Coronavirus_Pandemic/start/480,"Anne Rimoin I Director, UCLA Center for Global & Immigrant Health",Anne Rimoin I Director UCLA Center for Global Immigrant Health,Anne Rimoin I Director UCLA Center for Global Immigrant Health
2192,2020-04-08 02:01:44,FOXNEWSW,2,FOXNEWSW_20200408_020000_The_Ingraham_Angle/start/60,Wâ. . I ' ' ' '. L AOC CLAIMS TRUMP TARGETING ILLEGALS AMID PANDEMIC,W I L AOC CLAIMS TRUMP TARGETING ILLEGALS AMID PANDEMIC,W I L AOC CLAIMS TRUMP TARGETING ILLEGALS AMID PANDEMIC
2193,2020-04-08 10:44:26,FOXNEWSW,8,FOXNEWSW_20200408_100000_FOX_and_Friends/start/2640,AGENTS FIND 32 MIGRANTS HIDDEN INSIDE TRAILER,AGENTS FIND 32 MIGRANTS HIDDEN INSIDE TRAILER,AGENTS FIND 32 MIGRANTS HIDDEN INSIDE TRAILER
2195,2020-04-08 19:39:59,CNNW,3,CNNW_20200408_190000_CNN_Newsroom/start/2340,NEW ZEALAND HAS ONLY ONE CONFIRMED CORONAVIRUS DEATH. AFTER EARLY NATIONWIDE LOCKDOWN & CLOSING BORDERS,NEW ZEALAND HAS ONLY ONE CONFIRMED CORONAVIRUS DEATH AFTER EARLY NATIONWIDE LOCKDOWN CLOSING BORDERS,NEW ZEALAND HAS ONLY ONE CONFIRMED CORONAVIRUS DEATH AFTER EARLY NATIONWIDE LOCKDOWN CLOSING BORDERS
2202,2020-04-09 04:42:11,BBCNEWS,2,BBCNEWS_20200409_040000_BBC_World_News/start/2520,"Coronavirus: rural jobs. UK farmers need 80,000 seasonal workers for harves'",Coronavirus rural jobs UK farmers need 80000 seasonal workers for harves,UK farmers need 80000 seasonal workers for harvest
2203,2020-04-09 05:41:15,FOXNEWSW,2,FOXNEWSW_20200409_050000_Hannity/start/2460,NUMBER OF COVID- 19 CASES RISING AMONG DETAINED. UNDOCUMENTED ALIENS HERE IN THE U. S.. . i mm Al :ulc LIN,NUMBER OF COVID 19 CASES RISING AMONG DETAINED UNDOCUMENTED ALIENS HERE IN THE U S i mm Al ulc LIN,NUMBER OF COVID 19 CASES RISING AMONG DETAINED UNDOCUMENTED ALIENS HERE IN THE U S
2208,2020-04-09 13:54:39,BBCNEWS,2,BBCNEWS_20200409_130000_BBC_News/start/3240,Sue Dicks. Jllllll,Sue Dicks Jllllll,Syrian refugee Hassan Akkad applied to support NHS when pandemic began
2224,2020-04-10 10:21:23,FOXNEWSW,39,FOXNEWSW_20200410_100000_FOX_and_Friends/start/1260,SECURING OUR BORDERS AMID PANDEMIC,SECURING OUR BORDERS AMID PANDEMIC,SECURING OUR BORDERS AMID PANDEMIC
2232,2020-04-10 22:43:41,MSNBCW,14,MSNBCW_20200410_220000_The_Beat_With_Ari_Melber/start/2580,"WASH POST: TRUMP PUSHING ""TIGHTER IMMIGRATION CONTROLS"",. ""TAX CUTS"", AND ""CURBS 0N VOTING"" DURING PANDEMIC",WASH POST TRUMP PUSHING TIGHTER IMMIGRATION CONTROLS TAX CUTS AND CURBS 0N VOTING DURING PANDEMIC,WASH POST TRUMP PUSHING TIGHTER IMMIGRATION CONTROLS TAX CUTS AND CURBS ON VOTING DURING PANDEMIC
2235,2020-04-11 02:23:49,FOXNEWSW,2,FOXNEWSW_20200411_020000_The_Ingraham_Angle/start/1380,DEMS WANT ILLEGALS RELEASED DUE TO COVID- I 9,DEMS WANT ILLEGALS RELEASED DUE TO COVID I 9,DEMS WANT ILLEGALS RELEASED DUE TO COVID 19
2236,2020-04-11 04:15:12,BBCNEWS,2,BBCNEWS_20200411_040000_BBC_News/start/900,Migrant,Migrant,Migrant
2246,2020-04-11 13:16:15,BBCNEWS,3,BBCNEWS_20200411_130000_BBC_News/start/960,Coronavirus: India. Millions of migram workers madejobless by lockdown,Coronavirus India Millions of migram workers madejobless by lockdown,Millions of migrant workers made jobless by lockdown
2249,2020-04-11 18:08:14,CNNW,18,CNNW_20200411_180000_CNN_Newsroom_With_Fredricka_Whitfield/start/480,UNDOCUMENTED IMMIGRANTS FACE UNCERTAINTY AMID OUTBREAK,UNDOCUMENTED IMMIGRANTS FACE UNCERTAINTY AMID OUTBREAK,UNDOCUMENTED IMMIGRANTS FACE UNCERTAINTY AMID OUTBREAK
2266,2020-04-12 20:43:28,MSNBCW,2,MSNBCW_20200412_200000_MSNBC_Live/start/2580,"i ""DREAMERS""AWAITSUPREMECOURT DECISION WHILEONFME?",i DREAMERSAWAITSUPREMECOURT DECISION WHILEONFME,DREAMERS AWAIT SUPREME COURT DECISION WHILE ON FME
2267,2020-04-13 06:37:00,CNNW,7,CNNW_20200413_060000_CNN_Newsroom_Live/start/2220,SINGAPORE CASES SPIKE FEARS 0F SECOND WAVE. . Some cases linked to clusters at foreign worker dormitories,SINGAPORE CASES SPIKE FEARS 0F SECOND WAVE Some cases linked to clusters at foreign worker dormitories,SINGAPORE CASES SPIKE FEARS OF SECOND WAVE Govt has moved migrant workers to military camps hotels
2280,2020-04-14 08:05:00,FOXNEWSW,2,FOXNEWSW_20200414_080000_FOX__Friends_First/start/300,FREEING DETAINEES. DEMQQRATS _PU$H TO RELEASE DETAINED ILLEGAL IMMIGRANTS. . PT,FREEING DETAINEES DEMQQRATS PUH TO RELEASE DETAINED ILLEGAL IMMIGRANTS PT,DEMOCRATS PUSH TO RELEASE DETAINED ILLEGAL IMMIGRANTS
2283,2020-04-14 11:14:00,FOXNEWSW,2,FOXNEWSW_20200414_100000_FOX_and_Friends/start/4440,I DEMOCRATS PUSH TO RELEASE ILLEGAL IMMIGRANTS,I DEMOCRATS PUSH TO RELEASE ILLEGAL IMMIGRANTS,DEMOCRATS PUSH TO RELEASE ILLEGAL IMMIGRANTS
