,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
116,2024-01-02 23:34:08,FOXNEWSW,2,FOXNEWSW_20240102_230000_Special_Report_With_Bret_Baier/start/2040,STUNNED SANCTUARIES '. DESTINATION CITIES REVOLT AGAINST NEW ARRIVALS,STUNNED SANCTUARIES DESTINATION CITIES REVOLT AGAINST NEW ARRIVALS,STUNNED SANCTUARIES DESTINATION CITIES REVOLT AGAINST NEW ARRIVALS
117,2024-01-02 23:35:30,FOXNEWSW,10,FOXNEWSW_20240102_230000_Special_Report_With_Bret_Baier/start/2100,CURB APPEAL. MAYORS DEMAND ACTION ON MIGRANT INFLUX,CURB APPEAL MAYORS DEMAND ACTION ON MIGRANT INFLUX,CURB APPEAL MAYORS DEMAND ACTION ON MIGRANT INFLUX
119,2024-01-03 02:44:13,FOXNEWSW,2,FOXNEWSW_20240103_020000_Hannity/start/2640,CHICAGO RESIDENTS SOUND OFF ON T ï¬'. MASSIVE INFLUX OF ILLEGALS IN THEIR NEIGHBORHOOD | & i,CHICAGO RESIDENTS SOUND OFF ON T MASSIVE INFLUX OF ILLEGALS IN THEIR NEIGHBORHOOD i,CHICAGO RESIDENTS SOUND OFF ON MASSIVE INFLUX OF ILLEGALS IN THEIR NEIGHBORHOOD
120,2024-01-03 04:22:17,CNNW,5,CNNW_20240103_040000_Laura_Coates_Live/start/1320,BIDEN ON MIGRANT SURGE AT THE BORDER,BIDEN ON MIGRANT SURGE AT THE BORDER,BIDEN ON MIGRANT SURGE AT THE BORDER
121,2024-01-03 04:25:59,CNNW,2,CNNW_20240103_040000_Laura_Coates_Live/start/1500,BLUE STATE LEADERS GRAPPLE WITH MIGRANT CRISIS,BLUE STATE LEADERS GRAPPLE WITH MIGRANT CRISIS,BLUE STATE LEADERS GRAPPLE WITH MIGRANT CRISIS
122,2024-01-03 04:29:44,CNNW,2,CNNW_20240103_040000_Laura_Coates_Live/start/1740,CHICAGO MAYOR SPEAKS OUT AFTER 300 MIGRANTS FLOWN FROM TXTO IL,CHICAGO MAYOR SPEAKS OUT AFTER 300 MIGRANTS FLOWN FROM TXTO IL,CHICAGO MAYOR SPEAKS OUT AFTER 300 MIGRANTS FLOWN FROM TX TO IL
123,2024-01-03 04:32:00,CNNW,4,CNNW_20240103_040000_Laura_Coates_Live/start/1920,ABBOTT SAYS TEXAS HAS BUSED MORE THAN 28K MIGRANTS TO CHICAGO,ABBOTT SAYS TEXAS HAS BUSED MORE THAN 28K MIGRANTS TO CHICAGO,ABBOTT SAYS TEXAS HAS BUSED MORE THAN 28K MIGRANTS TO CHICAGO
126,2024-01-03 09:34:34,CNNW,28,CNNW_20240103_090000_CNN_Newsroom_Live/start/2040,NEW YORK CITY MAYOR DEFENDS NEW EXECUTIVE ORDER ON MIGRANTS,NEW YORK CITY MAYOR DEFENDS NEW EXECUTIVE ORDER ON MIGRANTS,NEW YORK CITY MAYOR DEFENDS NEW EXECUTIVE ORDER ON MIGRANTS
127,2024-01-03 10:05:19,FOXNEWSW,5,FOXNEWSW_20240103_100000_FOX__Friends_First/start/300,BORDER BLAME GAME,BORDER BLAME GAME,BORDER BLAME GAME
128,2024-01-03 10:10:00,FOXNEWSW,16,FOXNEWSW_20240103_100000_FOX__Friends_First/start/600,ILLEGAL MIGRANT ARRESTED W/ WEAPONS NEAR CAPITOL,ILLEGAL MIGRANT ARRESTED W WEAPONS NEAR CAPITOL,ILLEGAL MIGRANT ARRESTED WITH WEAPONS NEAR CAPITOL
129,2024-01-03 10:10:48,FOXNEWSW,7,FOXNEWSW_20240103_100000_FOX__Friends_First/start/600,BIDEN: GIVE ME THE MONEY | NEED TO PROTECT BORDER,BIDEN GIVE ME THE MONEY NEED TO PROTECT BORDER,BIDEN GIVE ME THE MONEY I NEED TO PROTECT BORDER
130,2024-01-03 10:11:00,FOXNEWSW,2,FOXNEWSW_20240103_100000_FOX__Friends_First/start/660,B e Eââââââ. BIDEN ADMIN TO REOPEN 4 BORDER PORTS OF ENTRY,B e E BIDEN ADMIN TO REOPEN 4 BORDER PORTS OF ENTRY,BIDEN ADMIN TO REOPEN 4 BORDER PORTS OF ENTRY
132,2024-01-03 10:11:45,FOXNEWSW,2,FOXNEWSW_20240103_100000_FOX__Friends_First/start/660,Fox)y. . TODAY: HOUSE GOP VISITS EAGLE PASS BORDER CROSSING,Foxy TODAY HOUSE GOP VISITS EAGLE PASS BORDER CROSSING,HOUSE GOP VISITS EAGLE PASS BORDER CROSSING
133,2024-01-03 10:15:18,FOXNEWSW,4,FOXNEWSW_20240103_100000_FOX__Friends_First/start/900,AN. KJP: CONGRESS NEEDS TO ACT ON BORDER,AN KJP CONGRESS NEEDS TO ACT ON BORDER,CONGRESS NEEDS TO ACT ON BORDER
134,2024-01-03 11:21:00,FOXNEWSW,2,FOXNEWSW_20240103_110000_FOX_and_Friends/start/1260,BIDEN BLAMES FUNDING FOR CRISIS AT SOUTHERN BORDER | izt 5,BIDEN BLAMES FUNDING FOR CRISIS AT SOUTHERN BORDER izt 5,BIDEN BLAMES FUNDING FOR CRISIS AT SOUTHERN BORDER
135,2024-01-03 11:21:33,FOXNEWSW,4,FOXNEWSW_20240103_110000_FOX_and_Friends/start/1260,REPORTER PRESSES BIDEN ON HIS PLANS TO FIX BORDER |zt 5,REPORTER PRESSES BIDEN ON HIS PLANS TO FIX BORDER zt 5,REPORTER PRESSES BIDEN ON HIS PLANS TO FIX BORDER
136,2024-01-03 11:24:51,FOXNEWSW,2,FOXNEWSW_20240103_110000_FOX_and_Friends/start/1440,"SUNBURNED BIDEN RETURNS FROM TROPICAL VACATION 9 e. AS U.S. FACES GROWING BORDER CRISIS i, P",SUNBURNED BIDEN RETURNS FROM TROPICAL VACATION 9 e AS US FACES GROWING BORDER CRISIS i P,SUNBURNED BIDEN RETURNS FROM TROPICAL VACATION
137,2024-01-03 12:31:00,FOXNEWSW,2,FOXNEWSW_20240103_120000_FOX_and_Friends/start/1860,b T ol SN RS S o W SR.  BIDEN'S DOJ URGES SUPREME COURT TO ALLOW m. ' CBP TO CUT TEXAS' RAZOR WIRE ALONG BORDER [l,b T ol SN RS S o W SR BIDENS DOJ URGES SUPREME COURT TO ALLOW m CBP TO CUT TEXAS RAZOR WIRE ALONG BORDER l,BIDENS DOJ URGES SUPREME COURT TO ALLOW CBP TO CUT TEXAS RAZOR WIRE ALONG BORDER
138,2024-01-03 12:43:00,CNNW,35,CNNW_20240103_120000_CNN_This_Morning/start/2580,DHS SECRETARY MAYORKAS ON MEETING WITH MEXICAN LEADERS,DHS SECRETARY MAYORKAS ON MEETING WITH MEXICAN LEADERS,DHS SECRETARY MAYORKAS ON MEETING WITH MEXICAN LEADERS
139,2024-01-03 13:00:48,FOXNEWSW,2,FOXNEWSW_20240103_120000_FOX_and_Friends/start/3600,AN. BIDEN BLAMES CONGRESS FOR LACK OF BORDER FUNDING,AN BIDEN BLAMES CONGRESS FOR LACK OF BORDER FUNDING,BIDEN BLAMES CONGRESS FOR LACK OF BORDER FUNDING
140,2024-01-03 13:01:12,FOXNEWSW,14,FOXNEWSW_20240103_130000_FOX_and_Friends/start/60,BIDEN PRESSED ON BORDER POLICIES AFTER VACATION,BIDEN PRESSED ON BORDER POLICIES AFTER VACATION,BIDEN PRESSED ON BORDER POLICIES AFTER VACATION
141,2024-01-03 13:02:00,FOXNEWSW,2,FOXNEWSW_20240103_130000_FOX_and_Friends/start/120,"""~ MIGRANT ENCOUNTERS SHATTER MONTHLY RECORD,. REACH 302 000+ IN DECEMBER",MIGRANT ENCOUNTERS SHATTER MONTHLY RECORD REACH 302 000 IN DECEMBER,"MIGRANT ENCOUNTERS SHATTER MONTHLY RECORD REACH 302,000 IN DECEMBER"
142,2024-01-03 13:02:47,FOXNEWSW,2,FOXNEWSW_20240103_130000_FOX_and_Friends/start/120,JORDAN: BIDEN REVERSED TRUMP-ERA BORDER POLICIES,JORDAN BIDEN REVERSED TRUMPERA BORDER POLICIES,BIDEN REVERSED TRUMP ERA BORDER POLICIES
144,2024-01-03 14:05:33,FOXNEWSW,2,FOXNEWSW_20240103_140000_Americas_Newsroom/start/300,"HOSTLY AFRICAN MIGRANTS POUR THROUGH LUKEVILE, AZ | &Â¥onn ()",HOSTLY AFRICAN MIGRANTS POUR THROUGH LUKEVILE AZ onn,HOSTILE AFRICAN MIGRANTS POUR THROUGH LUKEVILE AZ
146,2024-01-03 14:19:21,CNNW,9,CNNW_20240103_140000_CNN_News_Central/start/1140,MAYORKAS: DHS AT RISK OF RUNNING OUT OF FUNDS,MAYORKAS DHS AT RISK OF RUNNING OUT OF FUNDS,MAYORKAS DHS AT RISK OF RUNNING OUT OF FUNDS
147,2024-01-03 15:20:25,CNNW,7,CNNW_20240103_150000_CNN_News_Central/start/1200,CHICAGO SUBURBS VOTE TO RESTRICT BUSES DROPPING OFF MIGRANTS,CHICAGO SUBURBS VOTE TO RESTRICT BUSES DROPPING OFF MIGRANTS,CHICAGO SUBURBS VOTE TO RESTRICT BUSES DROPPING OFF MIGRANTS
148,2024-01-03 15:46:01,FOXNEWSW,2,FOXNEWSW_20240103_150000_Americas_Newsroom/start/2760,i _â.. MIGRANTS STRAIN SANCTUARY CITES TO BREAKING POINT ) clowa,i MIGRANTS STRAIN SANCTUARY CITES TO BREAKING POINT clowa,MIGRANTS STRAIN SANCTUARY CITIES TO BREAKING POINT
149,2024-01-03 16:07:24,CNNW,7,CNNW_20240103_160000_CNN_News_Central/start/420,WHITE HOUSE BLASTS SPEAKER JOHNSON FOR BLOCKING BORDER FUNDING. . Rep. Marc Veasey | (D) Armed Services Committee,WHITE HOUSE BLASTS SPEAKER JOHNSON FOR BLOCKING BORDER FUNDING Rep Marc Veasey D Armed Services Committee,WHITE HOUSE BLASTS SPEAKER JOHNSON FOR BLOCKING BORDER FUNDING
150,2024-01-03 16:31:43,MSNBCW,2,MSNBCW_20240103_160000_Jose_Diaz-Balart_Reports/start/1860,""" DHS: NUMBER OF MIGRANTS CROSSING BORDER DECREASING",DHS NUMBER OF MIGRANTS CROSSING BORDER DECREASING,DHS NUMBER OF MIGRANTS CROSSING BORDER DECREASING
151,2024-01-03 16:34:00,MSNBCW,3,MSNBCW_20240103_160000_Jose_Diaz-Balart_Reports/start/2040,"""~ MAYORKAS: ""I'M HOPEFUL AN IMMIGRATION FIX WILL OCCUR""",MAYORKAS IM HOPEFUL AN IMMIGRATION FIX WILL OCCUR,MAYORKAS IM HOPEFUL AN IMMIGRATION FIX WILL OCCUR
152,2024-01-03 16:49:46,FOXNEWSW,2,FOXNEWSW_20240103_160000_The_Faulkner_Focus/start/2940,MIGRANT FLOOD AT SOUTHERN BORDER AT RECORD HIGHS,MIGRANT FLOOD AT SOUTHERN BORDER AT RECORD HIGHS,MIGRANT FLOOD AT SOUTHERN BORDER AT RECORD HIGHS
153,2024-01-03 17:17:10,CNNW,12,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/1020,HOUSE REPUBLICANS HEAD TO THE BORDER,HOUSE REPUBLICANS HEAD TO THE BORDER,HOUSE REPUBLICANS HEAD TO THE BORDER
154,2024-01-03 17:21:05,CNNW,3,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/1260,SPEAKER JOHNSON LEADS 60+ HOUSE REPUBLICANS TO SOUTHERN BORDER,SPEAKER JOHNSON LEADS 60 HOUSE REPUBLICANS TO SOUTHERN BORDER,SPEAKER JOHNSON LEADS 60 HOUSE REPUBLICANS TO SOUTHERN BORDER
155,2024-01-03 17:24:08,CNNW,11,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/1440,HOUSE REPUBLICANS LOOK TO PUT BIDEN ON DEFENSE WITH BORDER VISIT,HOUSE REPUBLICANS LOOK TO PUT BIDEN ON DEFENSE WITH BORDER VISIT,HOUSE REPUBLICANS LOOK TO PUT BIDEN ON DEFENSE WITH BORDER VISIT
156,2024-01-03 17:24:20,CNNW,6,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/1440,BIDEN: FEDERAL GOVT NEEDS MORE FUNDING TO ADDRESS BORDER CRISIS,BIDEN FEDERAL GOVT NEEDS MORE FUNDING TO ADDRESS BORDER CRISIS,BIDEN FEDERAL GOVT NEEDS MORE FUNDING TO ADDRESS BORDER CRISIS
157,2024-01-03 17:25:30,CNNW,13,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/1500,CURRENT SURGE IN MIGRATION OUTPACES PAST MIGRATION SPIKES. . Priscilla Alvarez @W White House Correspondent,CURRENT SURGE IN MIGRATION OUTPACES PAST MIGRATION SPIKES Priscilla Alvarez W White House Correspondent,CURRENT SURGE IN MIGRATION OUTPACES PAST MIGRATION SPIKES
158,2024-01-03 17:28:00,CNNW,20,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/1680,POLL: BIDEN APPROVAL ON IMMIGRATION ISSUES JUST 26%,POLL BIDEN APPROVAL ON IMMIGRATION ISSUES JUST 26,POLL BIDEN APPROVAL ON IMMIGRATION ISSUES JUST 26
159,2024-01-03 17:28:20,CNNW,20,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/1680,BIDEN ADMIN. SUES TEXAS OVER STATE'S IMMIGRATION LAW. . Alejandro Mayorkas Homeland Security Secretary,BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW Alejandro Mayorkas Homeland Security Secretary,BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW
160,2024-01-03 17:41:10,CNNW,6,CNNW_20240103_170000_Inside_Politics_With_Dana_Bash/start/2460,SEN. COONS ON BORDER FUNDING FIGHT,SEN COONS ON BORDER FUNDING FIGHT,SEN COONS ON BORDER FUNDING FIGHT
162,2024-01-03 18:36:20,MSNBCW,3,MSNBCW_20240103_180000_Chris_Jansing_Reports/start/2160,' HOUSE REPUBLICANS READY PROCEEDINGS FOR DHS SECY.,HOUSE REPUBLICANS READY PROCEEDINGS FOR DHS SECY,HOUSE REPUBLICANS READY PROCEEDINGS FOR DHS SECY
163,2024-01-03 18:38:00,MSNBCW,3,MSNBCW_20240103_180000_Chris_Jansing_Reports/start/2280,' DHS SECY. SAYS HE WILL COOPERATE WITH INVESTIGATION,DHS SECY SAYS HE WILL COOPERATE WITH INVESTIGATION,DHS SECY SAYS HE WILL COOPERATE WITH INVESTIGATION
164,2024-01-03 18:49:09,FOXNEWSW,5,FOXNEWSW_20240103_180000_America_Reports/start/2940,CHICAGO STRUGGLES WITH MIGRANT INFLUX,CHICAGO STRUGGLES WITH MIGRANT INFLUX,CHICAGO STRUGGLES WITH MIGRANT INFLUX
165,2024-01-03 19:10:11,FOXNEWSW,3,FOXNEWSW_20240103_190000_America_Reports/start/600,SANCTUARY CITIES GRAPPLING W/ MIGRANT INFLUX,SANCTUARY CITIES GRAPPLING W MIGRANT INFLUX,SANCTUARY CITIES GRAPPLING WITH MIGRANT INFLUX
166,2024-01-03 19:10:46,FOXNEWSW,2,FOXNEWSW_20240103_190000_America_Reports/start/600,CHICAGO USING $95M IN PANDEMIC FUNDS ON MiGRANTS | 2D â¬2,CHICAGO USING 95M IN PANDEMIC FUNDS ON MiGRANTS 2D 2,CHICAGO USING 95M IN PANDEMIC FUNDS ON MIGRANTS
168,2024-01-03 19:27:00,CNNW,30,CNNW_20240103_190000_CNN_News_Central/start/1620,CONGRESS SEEKS BORDER DEAL AMID RECORD MIGRANT SURGE,CONGRESS SEEKS BORDER DEAL AMID RECORD MIGRANT SURGE,CONGRESS SEEKS BORDER DEAL AMID RECORD MIGRANT SURGE
169,2024-01-03 19:27:31,CNNW,17,CNNW_20240103_190000_CNN_News_Central/start/1620,"TEXAS GOV. HAS BUSED 92,000+ MIGRANTS TO OTHER CITIES",TEXAS GOV HAS BUSED 92000 MIGRANTS TO OTHER CITIES,TEXAS GOV HAS BUSED 92000 MIGRANTS TO OTHER CITIES
170,2024-01-03 19:28:15,CNNW,25,CNNW_20240103_190000_CNN_News_Central/start/1680,TX GOV.. 28K MIGRANTS BUSED TO CHICAGO SINCE AUGUST 2022,TX GOV 28K MIGRANTS BUSED TO CHICAGO SINCE AUGUST 2022,TX GOV 28K MIGRANTS BUSED TO CHICAGO SINCE AUGUST 2022
171,2024-01-03 20:01:39,FOXNEWSW,7,FOXNEWSW_20240103_200000_The_Story_With_Martha_MacCallum/start/60,NOW: GOP DELEGATION AT BORDER AS MIGRANTS CROSS,NOW GOP DELEGATION AT BORDER AS MIGRANTS CROSS,NOW GOP DELEGATION AT BORDER AS MIGRANTS CROSS
172,2024-01-03 20:05:22,CNNW,40,CNNW_20240103_200000_CNN_News_Central/start/300,NOW: SENATE IMMIGRATION NEGOTIATORS MEETING,NOW SENATE IMMIGRATION NEGOTIATORS MEETING,NOW SENATE IMMIGRATION NEGOTIATORS MEETING
173,2024-01-03 20:07:37,CNNW,25,CNNW_20240103_200000_CNN_News_Central/start/420,"WH: HOUSE REPUBLICANS OBSTRUCTING IMMIGRATION REFORM,. ""HAMSTRINGING"" BORDER SECURITY WITH EXTREME PARTISANSHIP",WH HOUSE REPUBLICANS OBSTRUCTING IMMIGRATION REFORM HAMSTRINGING BORDER SECURITY WITH EXTREME PARTISANSHIP,WH HOUSE REPUBLICANS OBSTRUCTING IMMIGRATION REFORM HAMSTRINGING BORDER SECURITY WITH EXTREME PARTISANSHIP
174,2024-01-03 20:09:48,CNNW,13,CNNW_20240103_200000_CNN_News_Central/start/540,"MAYOR ADAMS: 14,700+ MIGRANT ARRIVALS IN NEW YORK CITY LAST MONTH",MAYOR ADAMS 14700 MIGRANT ARRIVALS IN NEW YORK CITY LAST MONTH,MAYOR ADAMS 14700 MIGRANT ARRIVALS IN NEW YORK CITY LAST MONTH
175,2024-01-03 20:10:07,CNNW,40,CNNW_20240103_200000_CNN_News_Central/start/600,NEW YORK ORDERS MIGRANT BUSES TO GIVE AT LEAST 32 HOURS' NOTICE,NEW YORK ORDERS MIGRANT BUSES TO GIVE AT LEAST 32 HOURS NOTICE,NEW YORK ORDERS MIGRANT BUSES TO GIVE AT LEAST 32 HOURS NOTICE
176,2024-01-03 20:45:15,FOXNEWSW,2,FOXNEWSW_20240103_200000_The_Story_With_Martha_MacCallum/start/2700,U BREAKING NEWS | g 1 __________. NOW: GOP REPS SPEAK AT BORDER AMID MIGRANT SURGE,U BREAKING NEWS g 1 NOW GOP REPS SPEAK AT BORDER AMID MIGRANT SURGE,NOW GOP REPS SPEAK AT BORDER AMID MIGRANT SURGE
179,2024-01-03 20:54:33,FOXNEWSW,2,FOXNEWSW_20240103_200000_The_Story_With_Martha_MacCallum/start/3240,UBREAKING NEWS | @y. HOUSE REPUBLICANS VISIT BORDER AMID MIGRANT CRISIS,UBREAKING NEWS y HOUSE REPUBLICANS VISIT BORDER AMID MIGRANT CRISIS,UBREAKING NEWS HOUSE REPUBLICANS VISIT BORDER AMID MIGRANT CRISIS
180,2024-01-03 21:22:00,FOXNEWSW,2,FOXNEWSW_20240103_210000_Your_World_With_Neil_Cavuto/start/1320,L P>JALQUIHEINRICH || â-â â2 7. . WHITE HOUSE PRESSED ON MIGRANT SURGE AT BORDER 9{;}350033,L PJALQUIHEINRICH 2 7 WHITE HOUSE PRESSED ON MIGRANT SURGE AT BORDER 9350033,WHITE HOUSE PRESSED ON MIGRANT SURGE AT BORDER
184,2024-01-03 21:30:23,FOXNEWSW,2,FOXNEWSW_20240103_210000_Your_World_With_Neil_Cavuto/start/1800,REP GREEN (R-TN) ON MIGRANT SURGE AT BORDER. |,REP GREEN RTN ON MIGRANT SURGE AT BORDER,REP GREEN RTN ON MIGRANT SURGE AT BORDER
185,2024-01-03 21:41:37,CNNW,25,CNNW_20240103_210000_The_Lead_With_Jake_Tapper/start/2460,SPEAKER JOHNSON: WE MUST SECURE THE BORDER; NOW. ISN'T THE TIME FOR COMPREHENSIVE IMMIGRATION REFORM,SPEAKER JOHNSON WE MUST SECURE THE BORDER NOW ISNT THE TIME FOR COMPREHENSIVE IMMIGRATION REFORM,SPEAKER JOHNSON WE MUST SECURE THE BORDER NOW ISNT THE TIME FOR COMPREHENSIVE IMMIGRATION REFORM
187,2024-01-03 23:01:50,CNNW,14,CNNW_20240103_230000_The_Situation_Room_With_Wolf_Blitzer/start/60,"HOUSE SPEAKER VISITS BORDER, PRESSURES DEMS ON IMMIGRATION",HOUSE SPEAKER VISITS BORDER PRESSURES DEMS ON IMMIGRATION,HOUSE SPEAKER VISITS BORDER PRESSURES DEMS ON IMMIGRATION
188,2024-01-03 23:01:59,FOXNEWSW,2,FOXNEWSW_20240103_230000_Special_Report_With_Bret_Baier/start/60,FIRSTHAND EXPERIENCE. LAWMAKERS VISIT EAGLE PASS TO HIGHLIGHT MIGRANT CRISIS,FIRSTHAND EXPERIENCE LAWMAKERS VISIT EAGLE PASS TO HIGHLIGHT MIGRANT CRISIS,FIRSTHAND EXPERIENCE LAWMAKERS VISIT EAGLE PASS TO HIGHLIGHT MIGRANT CRISIS
189,2024-01-03 23:03:40,FOXNEWSW,2,FOXNEWSW_20240103_230000_Special_Report_With_Bret_Baier/start/180,' DOJ SUES TEXAS OVER IMMIGRATION LAW,DOJ SUES TEXAS OVER IMMIGRATION LAW,DOJ SUES TEXAS OVER IMMIGRATION LAW
191,2024-01-03 23:42:41,CNNW,21,CNNW_20240103_230000_The_Situation_Room_With_Wolf_Blitzer/start/2520,BIDEN ADMIN. SUES TEXAS OVER STATE'S IMMIGRATION LAW. . Ed Lavandera @W Senior National Correspondent,BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW Ed Lavandera W Senior National Correspondent,BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW Ed Lavandera W Senior National Correspondent
192,2024-01-03 23:44:00,CNNW,5,CNNW_20240103_230000_The_Situation_Room_With_Wolf_Blitzer/start/2640,BIDEN ADMIN. SUES TEXAS OVER STATE'S IMMIGRATION LAW. . Poncho Nevarez | (D) Former Texas State Representative,BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW Poncho Nevarez D Former Texas State Representative,BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW Poncho Nevarez D Former Texas State Representative
196,2024-01-04 00:44:47,CNNW,10,CNNW_20240104_000000_Erin_Burnett_OutFront/start/2640,"MIGRANTS SEEN CROSSING BORDER AS SPEAKER JOHNSON AND. 60+ HOUSE REPUBLICANS ARRIVE FOR VISIT, CALL SITUATION ""MAYHEM""",MIGRANTS SEEN CROSSING BORDER AS SPEAKER JOHNSON AND 60 HOUSE REPUBLICANS ARRIVE FOR VISIT CALL SITUATION MAYHEM,MIGRANTS SEEN CROSSING BORDER AS SPEAKER JOHNSON AND 60 HOUSE REPUBLICANS ARRIVE FOR VISIT CALL SITUATION MAYHEM
197,2024-01-04 00:47:24,CNNW,20,CNNW_20240104_000000_Erin_Burnett_OutFront/start/2820,"HOUSE SPEAKER VISITS BORDER AFTER 225,000 MIGRANT CROSSINGS IN DEC",HOUSE SPEAKER VISITS BORDER AFTER 225000 MIGRANT CROSSINGS IN DEC,"HOUSE SPEAKER VISITS BORDER AFTER 225,000 MIGRANT CROSSINGS IN DEC"
200,2024-01-04 01:28:23,CNNW,16,CNNW_20240104_010000_Anderson_Cooper_360/start/1680,"BIDEN ADMIN. SUES TEXAS OVER STATE'S IMMIGRATION LAW AS. SENATORS NEAR BORDER DEAL, HOUSE REPUBLICANS CALL IT D.O.A.",BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW AS SENATORS NEAR BORDER DEAL HOUSE REPUBLICANS CALL IT DOA,BIDEN ADMIN SUES TEXAS OVER STATES IMMIGRATION LAW AS SENATORS NEAR BORDER DEAL HOUSE REPUBLICANS CALL IT DOA
201,2024-01-04 01:35:15,FOXNEWSW,2,FOXNEWSW_20240104_010000_Jesse_Watters_Primetime/start/2100,BIDEN WANTS MORE MONEY FOR MIGRANTS,BIDEN WANTS MORE MONEY FOR MIGRANTS,BIDEN WANTS MORE MONEY FOR MIGRANTS
202,2024-01-04 01:35:28,FOXNEWSW,9,FOXNEWSW_20240104_010000_Jesse_Watters_Primetime/start/2100,WHITE HOUSE WANTS TO GO SOFTER ON MIGRANTS,WHITE HOUSE WANTS TO GO SOFTER ON MIGRANTS,WHITE HOUSE WANTS TO GO SOFTER ON MIGRANTS
203,2024-01-04 01:39:23,CNNW,28,CNNW_20240104_010000_Anderson_Cooper_360/start/2340,WHAT DO IMMIGRANTS SAY IS A TOP ISSUE IN THE ELECTION?,WHAT DO IMMIGRANTS SAY IS A TOP ISSUE IN THE ELECTION,WHAT DO IMMIGRANTS SAY IS A TOP ISSUE IN THE ELECTION
204,2024-01-04 02:01:43,MSNBCW,2,MSNBCW_20240104_020000_Alex_Wagner_Tonight/start/60,"//' REPUBLICANS PUSH FOR TOUGH BORDER CONTROL,. LIMITED ADMISSION, AND MASS DEPORTATION OF MIGRANTS",REPUBLICANS PUSH FOR TOUGH BORDER CONTROL LIMITED ADMISSION AND MASS DEPORTATION OF MIGRANTS,REPUBLICANS PUSH FOR TOUGH BORDER CONTROL LIMITED ADMISSION AND MASS DEPORTATION OF MIGRANTS
205,2024-01-04 02:03:40,MSNBCW,5,MSNBCW_20240104_020000_Alex_Wagner_Tonight/start/180,GOP GOVERNORS SENDING MIGRANTS TO DEM-CONTROLLED CITIES,GOP GOVERNORS SENDING MIGRANTS TO DEMCONTROLLED CITIES,GOP GOVERNORS SENDING MIGRANTS TO DEMCONTROLLED CITIES
206,2024-01-04 02:04:53,MSNBCW,3,MSNBCW_20240104_020000_Alex_Wagner_Tonight/start/240,l GOP POSITION ON IMMIGRATION APPEALING TO SOME VOTERS,l GOP POSITION ON IMMIGRATION APPEALING TO SOME VOTERS,GOP POSITION ON IMMIGRATION APPEALING TO SOME VOTERS
207,2024-01-04 02:04:57,MSNBCW,5,MSNBCW_20240104_020000_Alex_Wagner_Tonight/start/240,l DEMOCRATS FAILING TO COUNTER GOP VISION ON IMMIGRATION,l DEMOCRATS FAILING TO COUNTER GOP VISION ON IMMIGRATION,DEMOCRATS FAILING TO COUNTER GOP VISION ON IMMIGRATION
208,2024-01-04 02:05:42,MSNBCW,4,MSNBCW_20240104_020000_Alex_Wagner_Tonight/start/300,' IMMIGRATION LIKELY TO BE A MAJOR ISSUE IN 2024,IMMIGRATION LIKELY TO BE A MAJOR ISSUE IN 2024,IMMIGRATION LIKELY TO BE A MAJOR ISSUE IN 2024
213,2024-01-04 02:25:00,FOXNEWSW,2,FOXNEWSW_20240104_020000_Hannity/start/1500,;. . GOP HOUSE MEMBERS WITNESS. BIDEN'S BORDER CRISIS FIRSTHAND,GOP HOUSE MEMBERS WITNESS BIDENS BORDER CRISIS FIRSTHAND,GOP HOUSE MEMBERS WITNESS BIDEN'S BORDER CRISIS FIRSTHAND
214,2024-01-04 02:29:00,CNNW,38,CNNW_20240104_020000_The_Source_With_Kaitlan_Collins/start/1740,SPEAKER JOHNSON LEADS 60+ REPUBLICANS TO SOUTHERN BORDER,SPEAKER JOHNSON LEADS 60 REPUBLICANS TO SOUTHERN BORDER,SPEAKER JOHNSON LEADS 60 REPUBLICANS TO SOUTHERN BORDER
215,2024-01-04 02:29:39,CNNW,22,CNNW_20240104_020000_The_Source_With_Kaitlan_Collins/start/1740,. HOUSE REPUBLICANS SEEK TO IMPEACH DHS SECY. MAYORKAS,HOUSE REPUBLICANS SEEK TO IMPEACH DHS SECY MAYORKAS,HOUSE REPUBLICANS SEEK TO IMPEACH DHS SECY MAYORKAS
