,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
134,2019-01-03 11:05:00,FOXNEWSW,4,FOXNEWSW_20190103_110000_FOX__Friends/start/300,GOVERNME NT. . DEMS REFUSE TO FUND BORDER WALL. . 12:06:03349,GOVERNME NT DEMS REFUSE TO FUND BORDER WALL 120603349,GOVERNMENT DEMS REFUSE TO FUND BORDER WALL
137,2019-01-03 12:05:00,FOXNEWSW,2,FOXNEWSW_20190103_110000_FOX__Friends/start/3900,"GOVE RNME NT. . TRUMP, DEMS DEADLOCKED ON BORDER WALL. . 12:07:03:47",GOVE RNME NT TRUMP DEMS DEADLOCKED ON BORDER WALL 12070347,GOVERNMENT TRUMP DEMS DEADLOCKED ON BORDER WALL
140,2019-01-03 12:16:56,FOXNEWSW,6,FOXNEWSW_20190103_110000_FOX__Friends/start/4560,ILLEGAL IMMIGRANT CHARGED WITH MURDER,ILLEGAL IMMIGRANT CHARGED WITH MURDER,ILLEGAL IMMIGRANT CHARGED WITH MURDER
141,2019-01-03 12:35:15,FOXNEWSW,25,FOXNEWSW_20190103_110000_FOX__Friends/start/5700,DEMS REFUSE TO FUND BORDER WALL,DEMS REFUSE TO FUND BORDER WALL,DEMS REFUSE TO FUND BORDER WALL
142,2019-01-03 12:38:24,FOXNEWSW,2,FOXNEWSW_20190103_110000_FOX__Friends/start/5880,SHUTDOWN. . DEMS REFUSE TO FUND BORDER WALL '1=Â°7=37=43. . 1P KELLYANNE CONWAY | COUNSELOR TO PRESIDENT TRUMP,SHUTDOWN DEMS REFUSE TO FUND BORDER WALL 173743 1P KELLYANNE CONWAY COUNSELOR TO PRESIDENT TRUMP,SHUTDOWN DEMS REFUSE TO FUND BORDER WALL
143,2019-01-03 12:50:00,FOXNEWSW,3,FOXNEWSW_20190103_110000_FOX__Friends/start/6600,"GOVE RNME NT. . IN VOTERS DISCUSS SHUTDOWN, BORDER CRISIS I_. . 12:07:48249",GOVE RNME NT IN VOTERS DISCUSS SHUTDOWN BORDER CRISIS I 120748249,GOVERNMENT IN VOTERS DISCUSS SHUTDOWN BORDER CRISIS
146,2019-01-03 13:34:00,FOXNEWSW,2,FOXNEWSW_20190103_110000_FOX__Friends/start/9240,GOVERNMENT. 5H UTDOWN. . 12:08:32248. . i TRUMP STANDS FIRM 0N NEED FOR BORDER WALL,GOVERNMENT 5H UTDOWN 120832248 i TRUMP STANDS FIRM 0N NEED FOR BORDER WALL,SUSPECTED COP KILLER WAS IN US ILLEGALLY
147,2019-01-03 13:35:00,FOXNEWSW,3,FOXNEWSW_20190103_110000_FOX__Friends/start/9300,"GOVERNME NT. . INDIANA DINERS TALK IMMIGRATION, ECON, JOBS. . 12:08:33:48",GOVERNME NT INDIANA DINERS TALK IMMIGRATION ECON JOBS 12083348,GOVERNMENT SHUTDOWN TRUMP STANDS FIRM ON NEED FOR BORDER WALL
148,2019-01-03 15:00:44,FOXNEWSW,2,FOXNEWSW_20190103_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/3600,EIfZLIT IRITEklgugtgnolmynlsnleï¬lfmï¬llgâlcn unl ICE,EIfZLIT IRITEklgugtgnolmynlsnlelfmllglcn unl ICE,GOVERNMENT INDIANA DINERS TALK IMMIGRATION ECON JOBS
154,2019-01-03 22:04:12,FOXNEWSW,2,FOXNEWSW_20190103_220000_The_Five/start/240,BORDER PATROL AGENT: WE FULLY SUPPORT THE PRESIDENT. ' AND ALL HIS EFFORTS TO SECURE OUR NATION'S BORDERS,BORDER PATROL AGENT WE FULLY SUPPORT THE PRESIDENT AND ALL HIS EFFORTS TO SECURE OUR NATIONS BORDERS,BORDER PATROL AGENT WE FULLY SUPPORT THE PRESIDENT AND ALL HIS EFFORTS TO SECURE OUR NATIONS BORDERS
155,2019-01-03 22:15:19,FOXNEWSW,12,FOXNEWSW_20190103_220000_The_Five/start/900,CALIFORNIA SHERIFF SLAMS SANCTUARY LAWS IN CASE. OF ILLEGAL IMMIGRANT SUSPECIEDï¬OF KILLING COP,CALIFORNIA SHERIFF SLAMS SANCTUARY LAWS IN CASE OF ILLEGAL IMMIGRANT SUSPECIEDOF KILLING COP,CALIFORNIA SHERIFF SLAMS SANCTUARY LAWS IN CASE OF ILLEGAL IMMIGRANT SUSPECTED OF KILLING COP
156,2019-01-03 22:16:58,FOXNEWSW,4,FOXNEWSW_20190103_220000_The_Five/start/960,MURDER OF CALIFORNIA POLICE OFFICER. FUELS IMMIGRATION DEBATE,MURDER OF CALIFORNIA POLICE OFFICER FUELS IMMIGRATION DEBATE,MURDER OF CALIFORNIA POLICE OFFICER FUELS IMMIGRATION DEBATE
161,2019-01-04 00:11:48,FOXNEWSW,2,FOXNEWSW_20190104_000000_The_Story_With_Martha_MacCallum/start/660,SEN KENNEDY: THE BEST WAY TO REDUCE. ILLEGAL IMMIGRATION IS A BORDER WALL,SEN KENNEDY THE BEST WAY TO REDUCE ILLEGAL IMMIGRATION IS A BORDER WALL,THE 16TH CONGRESS BEGINS AMID GOVT SHUTDOWN BORDER FIGHT
162,2019-01-04 01:03:40,FOXNEWSW,2,FOXNEWSW_20190104_010000_Tucker_Carlson_Tonight/start/180,WATERS EXPECTED TO PUSH. 'DIVERSITY' QUOTAS ON PRIVATE SECTOR. . I: 1; fnnÂ§n11f m' .a',WATERS EXPECTED TO PUSH DIVERSITY QUOTAS ON PRIVATE SECTOR I 1 fnnn11f m a,SEN KENNEDY THE BEST WAY TO REDUCE ILLEGAL IMMIGRATION IS A BORDER WALL
165,2019-01-04 01:14:00,FOXNEWSW,3,FOXNEWSW_20190104_010000_Tucker_Carlson_Tonight/start/840,| â -\ â. rVP PENCE QN BORDER SECURITY '8' AMNESTY. . hush-k,rVP PENCE QN BORDER SECURITY 8 AMNESTY hushk,VP PENCE ON BORDER SECURITY
167,2019-01-04 02:16:24,FOXNEWSW,3,FOXNEWSW_20190104_020000_Hannity/start/960,GOV CUOMO (D- NY) TAKES SHOT AT TRUMP' S. IMMIGRATION AGENDA IN FIERY INAUGURAL SPEECH,GOV CUOMO D NY TAKES SHOT AT TRUMP S IMMIGRATION AGENDA IN FIERY INAUGURAL SPEECH,GOV CUOMO TAKES SHOT AT TRUMP'S IMMIGRATION AGENDA
168,2019-01-04 02:46:33,CNNW,9,CNNW_20190104_020000_Anderson_Cooper_360/start/2760,UPDATE ON MIGRANT GIRL HEARD CRYING FOR HER FAMILY,UPDATE ON MIGRANT GIRL HEARD CRYING FOR HER FAMILY,UPDATE ON MIGRANT GIRL HEARD CRYING FOR HER FAMILY
169,2019-01-04 02:50:25,CNNW,37,CNNW_20190104_020000_Anderson_Cooper_360/start/3000,SECRET AUDIOTAPE CAPTURED CRIES OF. MIGRANT GIRL SEPARATED FROM HER FAMILY,SECRET AUDIOTAPE CAPTURED CRIES OF MIGRANT GIRL SEPARATED FROM HER FAMILY,SECRET AUDIOTAPE CAPTURED CRIES OF MIGRANT GIRL SEPARATED FROM HER FAMILY
170,2019-01-04 03:05:00,FOXNEWSW,2,FOXNEWSW_20190104_030000_The_Ingraham_Angle/start/300,DEM HOUSE APPROVES DHS FUNDING WITHOUT WALL,DEM HOUSE APPROVES DHS FUNDING WITHOUT WALL,DEM HOUSE APPROVES DHS FUNDING WITHOUT WALL
171,2019-01-04 03:22:24,BBCNEWS,9,BBCNEWS_20190104_032200_,UK MIGRANTS. Royal Navy ship deployed to English Channel,UK MIGRANTS Royal Navy ship deployed to English Channel,UK MIGRANTS ROYAL NAVY SHIP DEPLOYED TO ENGLISH CHANNEL
172,2019-01-04 03:26:07,FOXNEWSW,2,FOXNEWSW_20190104_030000_The_Ingraham_Angle/start/1560,MORE AMERICANS ALLEGEDLY MURDERED BY ILLEGALS,MORE AMERICANS ALLEGEDLY MURDERED BY ILLEGALS,MORE AMERICANS ALLEGEDLY MURDERED BY ILLEGALS
173,2019-01-04 03:26:53,FOXNEWSW,2,FOXNEWSW_20190104_030000_The_Ingraham_Angle/start/1560,SEVERAL NEW CASES OF ALLEGED ILLEGALS KILLING. AMERICANS HIGHLIEBHT NEED FOR TRUMP'S BORDER WALL,SEVERAL NEW CASES OF ALLEGED ILLEGALS KILLING AMERICANS HIGHLIEBHT NEED FOR TRUMPS BORDER WALL,SEVERAL NEW CASES OF ALLEGED ILLEGALS KILLING AMERICANS HIGHLIGHT NEED FOR TRUMP'S BORDER WALL
174,2019-01-04 03:29:40,FOXNEWSW,2,FOXNEWSW_20190104_030000_The_Ingraham_Angle/start/1740,BORDER PATROL AGENT: DEPORTED CRIMINAL ILLEGALS. WILL COME RIGHT BACK TO U.S. WITHOUT WALL,BORDER PATROL AGENT DEPORTED CRIMINAL ILLEGALS WILL COME RIGHT BACK TO US WITHOUT WALL,BORDER PATROL AGENT DEPORTED CRIMINAL ILLEGALS WILL COME RIGHT BACK TO US WITHOUT WALL
180,2019-01-04 04:56:20,CNNW,4,CNNW_20190104_040000_CNN_Tonight_With_Don_Lemon/start/3360,SECRET AUDIOTAPE CAPTURED CRIES 0F MIGRANT CHILDREN,SECRET AUDIOTAPE CAPTURED CRIES 0F MIGRANT CHILDREN,SECRET AUDIOTAPE CAPTURED CRIES OF MIGRANT CHILDREN
181,2019-01-04 04:56:41,CNNW,20,CNNW_20190104_040000_CNN_Tonight_With_Don_Lemon/start/3360,"MIGRANT MOM AND DAUGHTER, ONCE SEPARATED. AT TEXAS BORDER, AWAIT ASYLUM HEARING",MIGRANT MOM AND DAUGHTER ONCE SEPARATED AT TEXAS BORDER AWAIT ASYLUM HEARING,MIGRANT MOM AND DAUGHTER ONCE SEPARATED AT TEXAS BORDER AWAIT ASYLUM HEARING
184,2019-01-04 06:53:02,CNNW,3,CNNW_20190104_060000_Anderson_Cooper_360/start/3180,UPDATE ON YOUNG GIRL HEARD ON TAPE CRYING FOR HER FAMILY. . Alison Ximena Madrid 7-year old Seeking Asylum,UPDATE ON YOUNG GIRL HEARD ON TAPE CRYING FOR HER FAMILY Alison Ximena Madrid 7year old Seeking Asylum,UPDATE ON YOUNG GIRL HEARD ON TAPE CRYING FOR HER FAMILY
191,2019-01-04 09:03:16,CNNW,40,CNNW_20190104_090000_Early_Start_with_Christine_Romans_and_Dave_Briggs/start/180,MCCONNELL WON'T BRING BILLS T0 SENATE FLOOR. . Because Trump opposes any bill that doesn't fund his border wall,MCCONNELL WONT BRING BILLS T0 SENATE FLOOR Because Trump opposes any bill that doesnt fund his border wall,BATTLE OVER BORDER WALL FUNDING
192,2019-01-04 09:09:04,FOXNEWSW,8,FOXNEWSW_20190104_090000_Fox_and_Friends_First/start/540,! BATTLE OVER BORDER WALL FUNDING,BATTLE OVER BORDER WALL FUNDING,PELOSI DEMS REFUSE TO FUND BORDER WALL
193,2019-01-04 09:20:13,FOXNEWSW,10,FOXNEWSW_20190104_090000_Fox_and_Friends_First/start/1200,"PELOSI, DEMS REFUSE T0 FUND BORDER WALL",PELOSI DEMS REFUSE T0 FUND BORDER WALL,SIGNIFICANT DELAYS GOV T SHUTDOWN ADDS TO BACKLOG OF IMMIGRATION HEARINGS
196,2019-01-04 10:34:09,FOXNEWSW,2,FOXNEWSW_20190104_100000_Fox_and_Friends_First/start/2040,DEMS HAVE CHANGED THEIR STANCE ON IMMIGRATION,DEMS HAVE CHANGED THEIR STANCE ON IMMIGRATION,DEMS HAVE CHANGED THEIR STANCE ON IMMIGRATION
198,2019-01-04 10:35:29,FOXNEWSW,12,FOXNEWSW_20190104_100000_Fox_and_Friends_First/start/2100,DEMS SUPPORT SANCTUARY CITIES AND DACA,DEMS SUPPORT SANCTUARY CITIES AND DACA,DEMS SUPPORT SANCTUARY CITIES AND DACA
202,2019-01-04 11:07:54,CNNW,2,CNNW_20190104_110000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/420,"IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS"". . RIGHT NOW MIAMI ' ,72Â° ORLANDO ' 68Â°",IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW MIAMI 72 ORLANDO 68,IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW MIAMI 72 ORLANDO 68
203,2019-01-04 11:08:09,CNNW,2,CNNW_20190104_110000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/480,"IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS"". . RIGHT NOW ATLANTA W 54Â° CHARLO1TE W 53Â° WASHINGTON",IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW ATLANTA W 54 CHARLO1TE W 53 WASHINGTON,IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW ATLANTA W 54 CHARLOTTE W 53 WASHINGTON
204,2019-01-04 11:08:30,CNNW,3,CNNW_20190104_110000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/480,"IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS"". . TODAY CHICAGO ' 46Â° DETROIT ' 46Â° HOUSTON",IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS TODAY CHICAGO 46 DETROIT 46 HOUSTON,IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS TODAY CHICAGO 46 DETROIT 46 HOUSTON
205,2019-01-04 11:08:41,CNNW,3,CNNW_20190104_110000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/480,"IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS"". .  . . RIGHT NOW DALLAS E 38Â° LOS ANGELES - 41Â° PHOENIX",IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW DALLAS E 38 LOS ANGELES 41 PHOENIX,IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW DALLAS E 38 LOS ANGELES 41 PHOENIX
206,2019-01-04 11:08:55,CNNW,2,CNNW_20190104_110000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/480,"IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS"". . RIGHT NOW BOSTON ' ,36Â° NEW YORK - 36Â° PHILADELPHIA",IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW BOSTON 36 NEW YORK 36 PHILADELPHIA,IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW BOSTON 36 NEW YORK 36 PHILADELPHIA
207,2019-01-04 11:09:47,CNNW,2,CNNW_20190104_110000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/540,"IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS"". . RIGHT NOW CHICAGO ' ,32Â° DETROIT - 32Â° HOUSTON",IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW CHICAGO 32 DETROIT 32 HOUSTON,IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW CHICAGO 32 DETROIT 32 HOUSTON
209,2019-01-04 12:07:00,FOXNEWSW,2,FOXNEWSW_20190104_110000_FOX__Friends/start/4020,GOVE RNME NT. . DEM SPENDING BILL OFFERS $0 FOR BORDER WALL. . l3:07:05:49,GOVE RNME NT DEM SPENDING BILL OFFERS 0 FOR BORDER WALL l3070549,GOVERNMENT DEM SPENDING BILL OFFERS 0 FOR BORDER WALL
210,2019-01-04 12:08:56,CNNW,2,CNNW_20190104_120000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/480,"IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS"". . RIGHT NOW CINCINNATIC ,30Â° CLEVELAND ( 36Â° COLUMBUS",IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS RIGHT NOW CINCINNATIC 30 CLEVELAND 36 COLUMBUS,IN EXCHANGE FOR LEGAL STATUS FOR DREAMERS
213,2019-01-04 12:17:10,FOXNEWSW,8,FOXNEWSW_20190104_110000_FOX__Friends/start/4620,"BRANDON JUDD 'â. PRESIDENT, NATIONAL BORDER PATROL COUNCIL 13:os:os:sa",BRANDON JUDD PRESIDENT NATIONAL BORDER PATROL COUNCIL 13osossa,BRANDON JUDD PRESIDENT NATIONAL BORDER PATROL COUNCIL
214,2019-01-04 12:17:18,FOXNEWSW,6,FOXNEWSW_20190104_110000_FOX__Friends/start/4620,. BORDER PATROL STANDS WITH TRUMP ON WALL,BORDER PATROL STANDS WITH TRUMP ON WALL,BORDER PATROL STANDS WITH TRUMP ON WALL
216,2019-01-04 12:44:56,CNNW,2,CNNW_20190104_120000_New_Day_With_Alisyn_Camerota_and_John_Berman/start/2640,Cindy Madrid Seeking asylum,Cindy Madrid Seeking asylum,Cindy Madrid Seeking asylum
218,2019-01-04 13:41:28,FOXNEWSW,15,FOXNEWSW_20190104_110000_FOX__Friends/start/9660,BREAKING DOWN DEMS' BORDER RECORD,BREAKING DOWN DEMS BORDER RECORD,BREAKING DOWN DEMS BORDER RECORD
219,2019-01-04 13:47:20,FOXNEWSW,28,FOXNEWSW_20190104_110000_FOX__Friends/start/10020,D0 DEMOCRATS REALLY SUPPORT BORDER SECURITY?,D0 DEMOCRATS REALLY SUPPORT BORDER SECURITY,DO DEMOCRATS REALLY SUPPORT BORDER SECURITY
220,2019-01-04 14:24:32,MSNBCW,2,MSNBCW_20190104_140000_MSNBC_Live_With_Stephanie_Ruhle/start/1440,DHS LOOKING TO ADD 160 MILES OF RAZOR. WIRE ON TOP OF EXISTING BORDER FENCING,DHS LOOKING TO ADD 160 MILES OF RAZOR WIRE ON TOP OF EXISTING BORDER FENCING,DHS LOOKING TO ADD 160 MILES OF RAZOR WIRE ON TOP OF EXISTING BORDER FENCING
221,2019-01-04 14:25:35,FOXNEWSW,2,FOXNEWSW_20190104_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/1500,"' I: REGGIE SINGH l BROTHER 0F RONIL SINGH. . TRUMP CALLS FAMILY OF CALIFORNIA COP. Al I I=m=nIv K"" I m nv II I FnAI IMMIGRANT",I REGGIE SINGH l BROTHER 0F RONIL SINGH TRUMP CALLS FAMILY OF CALIFORNIA COP Al I ImnIv K I m nv II I FnAI IMMIGRANT,I REGGIE SINGH BROTHER OF RONIL SINGH TRUMP CALLS FAMILY OF CALIFORNIA COP AN IMMIGRANT
222,2019-01-04 14:35:23,CNNW,24,CNNW_20190104_140000_CNN_Newsroom_with_Poppy_Harlow_and_Jim_Sciutto/start/2100,"AFI'ER CRIES FOR HELP, MIGRANTS WAIT FOR ASYLUM CLAIM",AFIER CRIES FOR HELP MIGRANTS WAIT FOR ASYLUM CLAIM,AFTER CRIES FOR HELP MIGRANTS WAIT FOR ASYLUM CLAIM
228,2019-01-04 16:55:25,FOXNEWSW,2,FOXNEWSW_20190104_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/10500,S. .  . .    . . > DONNA CAMPAGNOLO | U.S. CITIZENSHIP & IMMIGRATION SVC,S DONNA CAMPAGNOLO US CITIZENSHIP IMMIGRATION SVC,S DONNA CAMPAGNOLO US CITIZENSHIP IMMIGRATION SERVICE
229,2019-01-04 16:55:34,FOXNEWSW,3,FOXNEWSW_20190104_140000_Americas_Newsroom_With_Bill_Hemmer_and_Sandra_Smith/start/10500,"DOW WATCH. U. S. IMMIGRATION OFFICIALS INVESTIGATING 23 347 72. . , .",DOW WATCH U S IMMIGRATION OFFICIALS INVESTIGATING 23 347 72,DOW WATCH US IMMIGRATION OFFICIALS INVESTIGATING
232,2019-01-04 18:02:26,FOXNEWSW,2,FOXNEWSW_20190104_180000_Outnumbered_Overtime_With_Harris_Faulkner/start/120,TRUMP TO MEET WITH CONGRESSIONAL LEADERS I (FINN. | TRUMP AND CONGRESSIONAL LEADERS MEET AGAIN. . AT \AII-llTl: um ICE AC CI-ll ITnf'nAlkl I-IITC 0_\All:l:|( MADII,TRUMP TO MEET WITH CONGRESSIONAL LEADERS I FINN TRUMP AND CONGRESSIONAL LEADERS MEET AGAIN AT AIIllTl um ICE AC CIll ITnfnAlkl IIITC 0Alll MADII,TRUMP PROUD OF WHAT I’M DOING WITH SHUTDOWN BORDER
233,2019-01-04 19:40:08,CNNW,20,CNNW_20190104_190000_CNN_Newsroom_With_Brooke_Baldwin/start/2400,"TRUMP: ""PROUD OF WHAT I'M DOING"" WITH SHUTDOWN, BORDER",TRUMP PROUD OF WHAT IM DOING WITH SHUTDOWN BORDER,FACT CHECKING TRUMP'S CLAIMS ON BORDER SECURITY IMMIGRATION
235,2019-01-04 23:06:00,FOXNEWSW,5,FOXNEWSW_20190104_230000_Special_Report_With_Bret_Baier/start/360,SHUTDOWN STANDOFF. . LII'I ICE DEDI IIII IfAkIC I'DITIf'IT: ntunr'nrrc CAD finlklt'. âAll:,SHUTDOWN STANDOFF LIII ICE DEDI IIII IfAkIC IDITIfIT ntunrnrrc CAD finlklt All,TRUMP ON BORDER WALL STEEL IS STRONGER THAN CONCRETE
241,2019-01-05 01:29:53,MSNBCW,2,MSNBCW_20190105_010000_All_In_With_Chris_Hayes/start/1740,"NYT: TRUMP ORGANIZATION ""SCRAMBLING"" TO BRING '. GOLF CLUB WORKERS INTO IMMIGRATION COMPLIANCE I",NYT TRUMP ORGANIZATION SCRAMBLING TO BRING GOLF CLUB WORKERS INTO IMMIGRATION COMPLIANCE I,NYT TRUMP ORGANIZATION SCRAMBLING TO BRING GOLF CLUB WORKERS INTO IMMIGRATION COMPLIANCE I
242,2019-01-05 01:31:10,MSNBCW,2,MSNBCW_20190105_010000_All_In_With_Chris_Hayes/start/1860,"TRUMP HAS REPEATEDLY DENIGRATED UNAUTHORIZED IMMIGRANTS, '. EVEN AS HE REPORTEDLY HAS EMPLOYED THEM FOR YEARS \",TRUMP HAS REPEATEDLY DENIGRATED UNAUTHORIZED IMMIGRANTS EVEN AS HE REPORTEDLY HAS EMPLOYED THEM FOR YEARS,TRUMP HAS REPEATEDLY DENIGRATED UNAUTHORIZED IMMIGRANTS EVEN AS HE REPORTEDLY HAS EMPLOYED THEM FOR YEARS
245,2019-01-05 03:07:45,MSNBCW,3,MSNBCW_20190105_030000_The_Last_Word_With_Lawrence_ODonnell/start/420,SPEAKER PELUSI UN IMMIGRATION REFIJRIII. . THE SPEAKER'Aâ NANCY PELOSI,SPEAKER PELUSI UN IMMIGRATION REFIJRIII THE SPEAKERA NANCY PELOSI,SPEAKER PELOSI UN IMMIGRATION REFORM
246,2019-01-05 03:52:04,FOXNEWSW,2,FOXNEWSW_20190105_030000_The_Ingraham_Angle/start/3120,""" BORDER DETENTION FLOAT"" SPARKS OUTRAGE",BORDER DETENTION FLOAT SPARKS OUTRAGE,BORDER DETENTION FLOAT SPARKS OUTRAGE
249,2019-01-05 08:40:23,FOXNEWSW,2,FOXNEWSW_20190105_080000_Fox_News__Night_With_Shannon_Bream/start/2400,DE NATU RALIZATION. USCIS REVIEWING OLD NATURALIZATION RECORDS,DE NATU RALIZATION USCIS REVIEWING OLD NATURALIZATION RECORDS,DE NATURALIZATION USCIS REVIEWING OLD NATURALIZATION RECORDS
250,2019-01-05 08:41:13,FOXNEWSW,2,FOXNEWSW_20190105_080000_Fox_News__Night_With_Shannon_Bream/start/2460,A QUESTION OF IDENTITY. U.S. INVESTIGATES PRIOR IMMIGRANTS' MISSING INFORMATION,A QUESTION OF IDENTITY US INVESTIGATES PRIOR IMMIGRANTS MISSING INFORMATION,A QUESTION OF IDENTITY US INVESTIGATES PRIOR IMMIGRANTS MISSING INFORMATION
252,2019-01-05 10:44:38,CNNW,21,CNNW_20190105_100000_CNN_Newsroom_Live/start/2640,TENT CITY FOR MIGRANT CHILDREN EXPECTED TO CLOSE,TENT CITY FOR MIGRANT CHILDREN EXPECTED TO CLOSE,TENT CITY FOR MIGRANT CHILDREN EXPECTED TO CLOSE
253,2019-01-05 11:04:00,FOXNEWSW,2,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/240,GOVE RNME N'l'. . BA1TLE FOR BORDER WALL FUNDING. . l4:08:06:49,GOVE RNME Nl BA1TLE FOR BORDER WALL FUNDING l4080649,GOVERNMENT BATTLE FOR BORDER WALL FUNDING
254,2019-01-05 11:06:34,FOXNEWSW,2,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/360,GOVE RNME NT. . DHS RELEASES NEW REPORT ON BORDER ACTIVITY. . l4:06:05:21,GOVE RNME NT DHS RELEASES NEW REPORT ON BORDER ACTIVITY l4060521,GOVERNMENT DHS RELEASES NEW REPORT ON BORDER ACTIVITY
256,2019-01-05 11:44:00,FOXNEWSW,25,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/2640,. TRUMP NOT BACKING DOWN FROM BORDER WALL,TRUMP NOT BACKING DOWN FROM BORDER WALL,TRUMP NOT BACKING DOWN FROM BORDER WALL
257,2019-01-05 11:46:00,FOXNEWSW,7,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/2760,'ANGEL MOM' DISCUSSES BORDER SECURITY,ANGEL MOM DISCUSSES BORDER SECURITY,ANGEL MOM DISCUSSES BORDER SECURITY
258,2019-01-05 11:47:39,FOXNEWSW,12,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/2820,"'â. DHS REPORT ON DRUGS SEIZED, BORDER ARRESTS",DHS REPORT ON DRUGS SEIZED BORDER ARRESTS,DHS REPORT ON DRUGS SEIZED BORDER ARRESTS
259,2019-01-05 12:35:00,FOXNEWSW,4,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/5700,"SHUTDOWN. . BA'ITLE FOR BORDER WALL FUNDING l4=07=33=49. . 11* HECTOR GARZA | VP, NATIONAL BORDER PATROL COUNCIL",SHUTDOWN BAITLE FOR BORDER WALL FUNDING l4073349 11 HECTOR GARZA VP NATIONAL BORDER PATROL COUNCIL,SHUTDOWN BATTLE FOR BORDER WALL FUNDING
261,2019-01-05 12:38:00,FOXNEWSW,3,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/5880,t BA1TLE FOR BORDER WALL FUNDING 'â. . l4:07:36:49,t BA1TLE FOR BORDER WALL FUNDING l4073649,BATTLE FOR BORDER WALL FUNDING
262,2019-01-05 12:38:17,FOXNEWSW,2,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/5880,GOVERNMENT. . BORDER WALL SHOWDOWN. . l4:07:37:04,GOVERNMENT BORDER WALL SHOWDOWN l4073704,GOVERNMENT BORDER WALL SHOWDOWN
263,2019-01-05 13:26:55,FOXNEWSW,2,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/8760,5H UTDOWN. . TRUMP STANDS FIRM 0N BORDER WALL DEMANDS 14=Â°8=25=41. . > BRIAN MAST R | FLORIDA CONGRESSMAN,5H UTDOWN TRUMP STANDS FIRM 0N BORDER WALL DEMANDS 1482541 BRIAN MAST R FLORIDA CONGRESSMAN,SHUTDOWN TRUMP STANDS FIRM ON BORDER WALL DEMANDS
266,2019-01-05 14:07:00,FOXNEWSW,2,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/11220,GOVE RNME NT. . TRUMP STANDS FIRM 0N BORDER WALL DEMANDS. . 'l4:09:05:48,GOVE RNME NT TRUMP STANDS FIRM 0N BORDER WALL DEMANDS l4090548,GOVERNMENT TRUMP STANDS FIRM ON BORDER WALL DEMANDS
267,2019-01-05 14:10:00,FOXNEWSW,3,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/11400,GOVE RNME NT. . DEMS vowm RESIST FUNDING FOR BORDERWALL. . l4:09:08:48,GOVE RNME NT DEMS vowm RESIST FUNDING FOR BORDERWALL l4090848,GOVERNMENT DEMS VOW TO RESIST FUNDING FOR BORDER WALL
268,2019-01-05 14:13:50,FOXNEWSW,12,FOXNEWSW_20190105_110000_Fox_and_Friends_Saturday/start/11580,BORDER CHAOS CONTROL,BORDER CHAOS CONTROL,BORDER CHAOS CONTROL
