,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
250,2021-01-18 08:27:00,CNNW,13,CNNW_20210118_080000_CNN_Newsroom_Live/start/1620,GUATEMALAN POLICE TEAR GAS MIGRANTS,GUATEMALAN POLICE TEAR GAS MIGRANTS,GUATEMALAN POLICE TEAR GAS MIGRANTS
254,2021-01-18 09:49:12,FOXNEWSW,2,FOXNEWSW_20210118_090000_FOX__Friends_First/start/2940,BIDEN T0 PRIORITIZE IMMIGRATION |N FIRST I0 DAYS umaf',BIDEN T0 PRIORITIZE IMMIGRATION N FIRST I0 DAYS umaf,BIDEN TO PRIORITIZE IMMIGRATION IN FIRST 10 DAYS
255,2021-01-18 09:49:29,FOXNEWSW,2,FOXNEWSW_20210118_090000_FOX__Friends_First/start/2940,I BIDEN TO PRIORITIZE IMMIGRATION IN FIRST IO DAYS. . Iâ{WHMTEIE_,I BIDEN TO PRIORITIZE IMMIGRATION IN FIRST IO DAYS IWHMTEIE,BIDEN TO PRIORITIZE IMMIGRATION IN FIRST 100 DAYS
256,2021-01-18 09:50:17,FOXNEWSW,2,FOXNEWSW_20210118_090000_FOX__Friends_First/start/3000,"7, _. . BIDEN TO SEEK LEGAL STATUS FOR ILLEGAL IMMIGRANTS mâ â5U",7 BIDEN TO SEEK LEGAL STATUS FOR ILLEGAL IMMIGRANTS m 5U,BIDEN TO SEEK LEGAL STATUS FOR ILLEGAL IMMIGRANTS
257,2021-01-18 09:51:35,FOXNEWSW,2,FOXNEWSW_20210118_090000_FOX__Friends_First/start/3060,5!. .  . . storY. . INcoMING MIGRANT CARAVAN T0 TEST BIDEN ADMIN WM 2â,5 storY INcoMING MIGRANT CARAVAN T0 TEST BIDEN ADMIN WM 2,INCOMING MIGRANT CARAVAN TO TEST BIDEN ADMIN
262,2021-01-18 11:12:00,FOXNEWSW,2,FOXNEWSW_20210118_110000_FOX_and_Friends/start/720,: THOUSANDS OF MIGRANTS HEAD TOWARDS U.S. BORDER um. . mmâ,THOUSANDS OF MIGRANTS HEAD TOWARDS US BORDER um mm,THOUSANDS OF MIGRANTS HEAD TOWARDS US BORDER
265,2021-01-18 11:39:01,FOXNEWSW,2,FOXNEWSW_20210118_110000_FOX_and_Friends/start/2340,FXULKNER a. WEE Â¥. . THOUSANDS OF MIGRANTS MARCH TOWARD U.S.,FXULKNER a WEE THOUSANDS OF MIGRANTS MARCH TOWARD US,THOUSANDS OF MIGRANTS MARCH TOWARD US
266,2021-01-18 11:39:23,FOXNEWSW,2,FOXNEWSW_20210118_110000_FOX_and_Friends/start/2340,"MIGRANT CARAVAN SETS orr FROM HONDURAS rous Story,â",MIGRANT CARAVAN SETS orr FROM HONDURAS rous Story,MIGRANT CARAVAN SETS OFF FROM HONDURAS
267,2021-01-18 11:39:33,FOXNEWSW,2,FOXNEWSW_20210118_110000_FOX_and_Friends/start/2340,MIGRANT CARAVAN sns OFF FROM HONDURAS TO U. s.,MIGRANT CARAVAN sns OFF FROM HONDURAS TO U s,MIGRANT CARAVAN SETS OFF FROM HONDURAS TO US
273,2021-01-18 11:45:00,FOXNEWSW,2,FOXNEWSW_20210118_110000_FOX_and_Friends/start/2700,THOUSANDS OF MIGRANTS MARCH TOWARD U. S. Lï¬lï¬'fp. . r anncvomu. â; 'VH_ ms A,THOUSANDS OF MIGRANTS MARCH TOWARD U S Llfp r anncvomu VH ms A,THOUSANDS OF MIGRANTS MARCH TOWARD U S
278,2021-01-18 12:09:25,FOXNEWSW,2,FOXNEWSW_20210118_110000_FOX_and_Friends/start/4140,FAULKNER. . ' MORGAN: DEMS' OPEN BORDER POLICIES SPUR CARAVANS. .  . . m,FAULKNER MORGAN DEMS OPEN BORDER POLICIES SPUR CARAVANS m,FAULKNER MORGAN DEMS OPEN BORDER POLICIES SPUR CARAVANS
279,2021-01-18 13:10:34,FOXNEWSW,2,FOXNEWSW_20210118_110000_FOX_and_Friends/start/7800,BIDEN PLANS T0 REVERSE TRUMP IMMIGRATION POLICIES gm,BIDEN PLANS T0 REVERSE TRUMP IMMIGRATION POLICIES gm,BIDEN PLANS TO REVERSE TRUMP IMMIGRATION POLICIES
280,2021-01-18 15:00:00,FOXNEWSW,2,FOXNEWSW_20210118_140000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/3600,. THOUSANDS OF HONDURAN MIGRANTS HEADING FOR U.S. ' â0&5 (3,THOUSANDS OF HONDURAN MIGRANTS HEADING FOR US 05 3,THOUSANDS OF HONDURAN MIGRANTS HEADING FOR US
281,2021-01-18 16:00:32,FOXNEWSW,2,FOXNEWSW_20210118_140000_Americas_Newsroom_With_Bill_Hemmer__Dana_Perino/start/7200,. THOUSANDS OF MIGRANTS HEADED TO THE U.S. BORDER,THOUSANDS OF MIGRANTS HEADED TO THE US BORDER,THOUSANDS OF MIGRANTS HEADED TO THE US BORDER
283,2021-01-18 17:01:00,FOXNEWSW,3,FOXNEWSW_20210118_170000_Outnumbered/start/60,"GUATEMALAN SOLDIERS TRY TO BLOCK MIGRANT CARAVAN $31,172,,",GUATEMALAN SOLDIERS TRY TO BLOCK MIGRANT CARAVAN 31172,GUATEMALAN SOLDIERS TRY TO BLOCK MIGRANT CARAVAN
284,2021-01-18 17:10:00,FOXNEWSW,2,FOXNEWSW_20210118_170000_Outnumbered/start/600,"""â-âââ -. ' -\ -_-'. . THOUSANDS OF HONDURAN MIGRANTS HEADING FOR U. S. {DUI I'",THOUSANDS OF HONDURAN MIGRANTS HEADING FOR U S DUI I,THOUSANDS OF HONDURAN MIGRANTS HEADING FOR U S
286,2021-01-18 18:02:00,FOXNEWSW,2,FOXNEWSW_20210118_180000_America_Reports/start/120,E. . âTHOUSANDS or MIGRANTS HEAD T0 u.s. SOUTHERN BORDER I qu_a Q,E THOUSANDS or MIGRANTS HEAD T0 us SOUTHERN BORDER I qua Q,THOUSANDS OF MIGRANTS HEADING TO US SOUTHERN BORDER
287,2021-01-18 18:20:06,FOXNEWSW,2,FOXNEWSW_20210118_180000_America_Reports/start/1200,iâ. . I BIDEN SET TO ROLL BACK TRUMP IMMIGRATION POLICIES 9mgâ 71:},i I BIDEN SET TO ROLL BACK TRUMP IMMIGRATION POLICIES 9mg 71,BIDEN SET TO ROLL BACK TRUMP IMMIGRATION POLICIES
292,2021-01-18 19:12:02,FOXNEWSW,11,FOXNEWSW_20210118_180000_America_Reports/start/4320,MIGRANTS MARCHING TOWARD U.S. BORDER,MIGRANTS MARCHING TOWARD US BORDER,MIGRANTS MARCHING TOWARD US BORDER
294,2021-01-18 20:12:02,FOXNEWSW,2,FOXNEWSW_20210118_200000_The_Story_With_Martha_MacCallum/start/720,", BIDEN TO CONFRONT IMMIGRATION ON DAY ONE. AS THOUSANDS OF MIGRANTS HFAD mu 9 nonan",BIDEN TO CONFRONT IMMIGRATION ON DAY ONE AS THOUSANDS OF MIGRANTS HFAD mu 9 nonan,BIDEN TO CONFRONT IMMIGRATION ON DAY ONE AS THOUSANDS OF MIGRANTS HEAD NORTH
295,2021-01-18 20:12:56,FOXNEWSW,6,FOXNEWSW_20210118_200000_The_Story_With_Martha_MacCallum/start/720,BIDEN TO CONFRONT IMMIGRATION ON DAY ONE,BIDEN TO CONFRONT IMMIGRATION ON DAY ONE,BIDEN TO CONFRONT IMMIGRATION ON DAY ONE
296,2021-01-18 20:15:49,FOXNEWSW,3,FOXNEWSW_20210118_200000_The_Story_With_Martha_MacCallum/start/900,! BIDEN TO FACE IMMIGRATION DILEMMA ON DAY ONE,BIDEN TO FACE IMMIGRATION DILEMMA ON DAY ONE,BIDEN TO FACE IMMIGRATION DILEMMA ON DAY ONE
298,2021-01-18 21:04:37,FOXNEWSW,2,FOXNEWSW_20210118_210000_Your_World_With_Neil_Cavuto/start/240,FORMER ACTING ICE DIR RON VITIELLO ON. MASSIVE MIGRANT CARAVAN HEADING TO U.S.,FORMER ACTING ICE DIR RON VITIELLO ON MASSIVE MIGRANT CARAVAN HEADING TO US,FORMER ACTING ICE DIRECTOR RON VITIELLO ON MASSIVE MIGRANT CARAVAN HEADING TO US
299,2021-01-18 21:07:57,FOXNEWSW,2,FOXNEWSW_20210118_210000_Your_World_With_Neil_Cavuto/start/420,BIDEN EXPECTED TO ISSUE BROAD IMMIGRATION PROPOSAL. I I,BIDEN EXPECTED TO ISSUE BROAD IMMIGRATION PROPOSAL I I,BIDEN EXPECTED TO ISSUE BROAD IMMIGRATION PROPOSAL
302,2021-01-18 21:26:59,MSNBCW,3,MSNBCW_20210118_210000_Deadline_White_House/start/1560,EX-OFFICIALS SAY DHS IGNORED EXTREMIST THREAT T0 FOCUS ON IMMIGRATION,EXOFFICIALS SAY DHS IGNORED EXTREMIST THREAT T0 FOCUS ON IMMIGRATION,EX-OFFICIALS SAY DHS IGNORED EXTREMIST THREAT TO FOCUS ON IMMIGRATION
304,2021-01-18 21:49:00,FOXNEWSW,4,FOXNEWSW_20210118_210000_Your_World_With_Neil_Cavuto/start/2940,BIDEN OFFICIAL TO MIGRANTS: NOT THE TIME TO COME,BIDEN OFFICIAL TO MIGRANTS NOT THE TIME TO COME,BIDEN OFFICIAL TO MIGRANTS NOT THE TIME TO COME
305,2021-01-18 21:49:18,FOXNEWSW,2,FOXNEWSW_20210118_210000_Your_World_With_Neil_Cavuto/start/2940,GUATEMALAN FORCES CLASH WITH THOUSANDS. OF MIGRANTS HEADING FOR US. BORDER. . Vï¬l ID Wï¬PI n | ('AVI ITO,GUATEMALAN FORCES CLASH WITH THOUSANDS OF MIGRANTS HEADING FOR US BORDER Vl ID WPI n AVI ITO,GUATEMALAN FORCES CLASH WITH THOUSANDS OF MIGRANTS HEADING FOR US BORDER
307,2021-01-18 21:49:32,FOXNEWSW,10,FOXNEWSW_20210118_210000_Your_World_With_Neil_Cavuto/start/2940,BIDEN TO FACE MIGRANT CHALLENGE ON DAY ONE,BIDEN TO FACE MIGRANT CHALLENGE ON DAY ONE,BIDEN TO FACE MIGRANT CHALLENGE ON DAY ONE
308,2021-01-18 21:49:52,FOXNEWSW,2,FOXNEWSW_20210118_210000_Your_World_With_Neil_Cavuto/start/2940,THOUSANDS OF MIGRANTS HEADING FOR U.S.. . VOI IP Wï¬PI n | ('AVI ITO,THOUSANDS OF MIGRANTS HEADING FOR US VOI IP WPI n AVI ITO,THOUSANDS OF MIGRANTS HEADING FOR US
309,2021-01-18 22:15:52,FOXNEWSW,2,FOXNEWSW_20210118_220000_The_Five/start/900,NEW CARAVAN HEADED FOR SOUTHERN BORDER. . WHILE BIDEN PLANS IMMIGRATION OVERHAUL,NEW CARAVAN HEADED FOR SOUTHERN BORDER WHILE BIDEN PLANS IMMIGRATION OVERHAUL,NEW CARAVAN HEADED FOR SOUTHERN BORDER WHILE BIDEN PLANS IMMIGRATION OVERHAUL
310,2021-01-18 22:15:59,FOXNEWSW,2,FOXNEWSW_20210118_220000_The_Five/start/900,NEW MIGRANT SURGE LEXULKNER. IMMIGRATION TO POSE CHALLENGE FOR BIDEN ADMIN,NEW MIGRANT SURGE LEXULKNER IMMIGRATION TO POSE CHALLENGE FOR BIDEN ADMIN,NEW MIGRANT SURGE LIKELY IN IMMIGRATION TO POSE CHALLENGE FOR BIDEN ADMIN
311,2021-01-18 22:16:30,FOXNEWSW,7,FOXNEWSW_20210118_220000_The_Five/start/960,FMR ICE CHIEF WARNS OF SURGE AT THE. BORDER BECAUSE OF BIDEN' S WORDS,FMR ICE CHIEF WARNS OF SURGE AT THE BORDER BECAUSE OF BIDEN S WORDS,FMR ICE CHIEF WARNS OF SURGE AT THE BORDER BECAUSE OF BIDEN'S WORDS
312,2021-01-18 22:18:01,FOXNEWSW,2,FOXNEWSW_20210118_220000_The_Five/start/1080,BIDEN TO FACE BIG TEST ON IMMIGRATION. . MWâ)?â wsmu vs,BIDEN TO FACE BIG TEST ON IMMIGRATION MW wsmu vs,BIDEN TO FACE BIG TEST ON IMMIGRATION
313,2021-01-18 22:18:05,FOXNEWSW,2,FOXNEWSW_20210118_220000_The_Five/start/1080,AMERICA. REPORTS 9. . BIDEN TO FACE BIG TEST ON IMMIGRATION,AMERICA REPORTS 9 BIDEN TO FACE BIG TEST ON IMMIGRATION,AMERICA REPORTS BIDEN TO FACE BIG TEST ON IMMIGRATION
315,2021-01-18 22:24:00,FOXNEWSW,2,FOXNEWSW_20210118_220000_The_Five/start/1440,"NEW MIGRANT SURGE. IMMIGRATION TO POSE CHALLENGE FOR BIDEN ADMIN. . PI '- IHE'IEEFWR â. .    . . \erEKDAjï¬ """,NEW MIGRANT SURGE IMMIGRATION TO POSE CHALLENGE FOR BIDEN ADMIN PI IHEIEEFWR erEKDAj,NEW MIGRANT SURGE IMMIGRATION TO POSE CHALLENGE FOR BIDEN ADMINISTRATION
316,2021-01-18 23:10:28,FOXNEWSW,2,FOXNEWSW_20210118_230000_Special_Report_With_Bret_Baier/start/600,VIOLENT MOVE. I MIGRANTS HEADING FOR U.S. CLASH WITH GUATEMALAN POLICE. â I: swam 1259091 I: â,VIOLENT MOVE I MIGRANTS HEADING FOR US CLASH WITH GUATEMALAN POLICE I swam 1259091 I,VIOLENT MOVEMENT OF MIGRANTS HEADING FOR US CLASH WITH GUATEMALAN POLICE
317,2021-01-18 23:10:38,FOXNEWSW,3,FOXNEWSW_20210118_230000_Special_Report_With_Bret_Baier/start/600,SOUTH OF THE BORDER. . HONDURAN MIGRANTS MOVE TOWARD UNITED STATES,SOUTH OF THE BORDER HONDURAN MIGRANTS MOVE TOWARD UNITED STATES,SOUTH OF THE BORDER HONDURAN MIGRANTS MOVE TOWARD UNITED STATES
318,2021-01-18 23:12:04,FOXNEWSW,2,FOXNEWSW_20210118_230000_Special_Report_With_Bret_Baier/start/720,. A PLACE TO CALL HOME. . SOME HOPE EMPLOYMENT COULD EARN MIGRANTS lEGAL STATUS,A PLACE TO CALL HOME SOME HOPE EMPLOYMENT COULD EARN MIGRANTS lEGAL STATUS,A PLACE TO CALL HOME SOME HOPE EMPLOYMENT COULD EARN MIGRANTS LEGAL STATUS
320,2021-01-19 00:23:00,FOXNEWSW,2,FOXNEWSW_20210119_000000_FOX_News_Primetime/start/1380,BIDEN EYES U.S. IMMIGRATION OVERHAUL I a,BIDEN EYES US IMMIGRATION OVERHAUL I a,BIDEN EYES US IMMIGRATION OVERHAUL
323,2021-01-19 02:45:00,FOXNEWSW,2,FOXNEWSW_20210119_020000_Hannity/start/2700,"AFTER ADVOCATING AMNESTY DURING CAMPAIGN, '9.â. BIDEN TEAM MUST NOW CONFRQNT CARAVAN COMING TO BORDER V n I'. I- I' I ,",AFTER ADVOCATING AMNESTY DURING CAMPAIGN 9 BIDEN TEAM MUST NOW CONFRQNT CARAVAN COMING TO BORDER V n I I I I,AFTER ADVOCATING AMNESTY DURING CAMPAIGN BIDEN TEAM MUST NOW CONFRONT CARAVAN COMING TO BORDER
324,2021-01-19 03:21:47,FOXNEWSW,5,FOXNEWSW_20210119_030000_The_Ingraham_Angle/start/1260,MIGRANT CARAVAN MARCHES TO U.S.. AHEAD 0F BIDEN INAUGURATION,MIGRANT CARAVAN MARCHES TO US AHEAD 0F BIDEN INAUGURATION,MIGRANT CARAVAN MARCHES TO US AHEAD OF BIDEN INAUGURATION
326,2021-01-19 03:26:17,FOXNEWSW,2,FOXNEWSW_20210119_030000_The_Ingraham_Angle/start/1560,| BIDEN ASKS MIGRANT CARAVAN TO WAIT. UNTIL TRUMP POLICIES ARE REVERSED,BIDEN ASKS MIGRANT CARAVAN TO WAIT UNTIL TRUMP POLICIES ARE REVERSED,BIDEN ASKS MIGRANT CARAVAN TO WAIT UNTIL TRUMP POLICIES ARE REVERSED
327,2021-01-19 04:01:12,FOXNEWSW,2,FOXNEWSW_20210119_040000_Fox_News_at_Night_With_Shannon_Bream/start/60,BIG CHANGES EXPECTED 0N IMMIGRATION AND IRAN,BIG CHANGES EXPECTED 0N IMMIGRATION AND IRAN,BIG CHANGES EXPECTED ON IMMIGRATION
328,2021-01-19 04:13:33,FOXNEWSW,2,FOXNEWSW_20210119_040000_Fox_News_at_Night_With_Shannon_Bream/start/780,SWEEPING .Cl-IANGES. . MIGRANT CARAVAN MEMBER CITES BIDEN'S IMMIGRATION PLEDGE,SWEEPING ClIANGES MIGRANT CARAVAN MEMBER CITES BIDENS IMMIGRATION PLEDGE,SWEEPING CHANGES MIGRANT CARAVAN MEMBER CITES BIDEN'S IMMIGRATION PLEDGE
329,2021-01-19 06:41:00,FOXNEWSW,2,FOXNEWSW_20210119_060000_Hannity/start/2460,"MIGRANT SAYS BIDEN IS GOING TO ""HELP ALL or us"" ' @ ï¬. \ â ' â'â. . S .'3\ R I. . IN",MIGRANT SAYS BIDEN IS GOING TO HELP ALL or us S 3 R I IN,MIGRANT SAYS BIDEN IS GOING TO HELP ALL OF US
330,2021-01-19 08:15:23,FOXNEWSW,4,FOXNEWSW_20210119_080000_Fox_News_at_Night_With_Shannon_Bream/start/900,MIGRANTS WARNED. . GUATEMALA REPORTS 1 .000 DEPORTED: 21 POSITIVE FOR COVID,MIGRANTS WARNED GUATEMALA REPORTS 1 000 DEPORTED 21 POSITIVE FOR COVID,MIGRANTS WARNED GUATEMALA REPORTS 1000 DEPORTED 21 POSITIVE FOR COVID
331,2021-01-19 08:35:24,FOXNEWSW,2,FOXNEWSW_20210119_080000_Fox_News_at_Night_With_Shannon_Bream/start/2100,. .-.v .v.-]. 1.. IMMIGRATION SITUATION. . BIDEN TO PROPOSE OVERHAUL OF MIGRATION LAWS,v v 1 IMMIGRATION SITUATION BIDEN TO PROPOSE OVERHAUL OF MIGRATION LAWS,IMMIGRATION SITUATION BIDEN TO PROPOSE OVERHAUL OF MIGRATION LAWS
332,2021-01-19 09:11:42,CNNW,20,CNNW_20210119_090000_CNN_Newsroom_Live/start/660,BIDEN ADMINISTRATION T0 UNVEIL SWEEPING IMMIGRATION BILL,BIDEN ADMINISTRATION T0 UNVEIL SWEEPING IMMIGRATION BILL,BIDEN ADMINISTRATION TO UNVEIL SWEEPING IMMIGRATION BILL
333,2021-01-19 09:16:14,FOXNEWSW,2,FOXNEWSW_20210119_090000_FOX__Friends_First/start/960,BIDEN TO UNVEIL SWEEPING NEW MIGRATION. PLAN TOMORROW. A FORMER CBP CHIEF REACTS @ 4:30 AM/ET,BIDEN TO UNVEIL SWEEPING NEW MIGRATION PLAN TOMORROW A FORMER CBP CHIEF REACTS 430 AMET,BIDEN TO UNVEIL SWEEPING NEW MIGRATION PLAN TOMORROW A FORMER CBP CHIEF REACTS
336,2021-01-19 19:02:00,MSNBCW,3,MSNBCW_20210119_190000_MSNBC_Live_With_Katy_Tur/start/120,"B'IDEN'ITID DAY AGENDA INCLUDES ACTION ON PANDEMIC',. ECONOMY, IMMIGRATION AND CLIMATE CHANGE",BIDENITID DAY AGENDA INCLUDES ACTION ON PANDEMIC ECONOMY IMMIGRATION AND CLIMATE CHANGE,BIDEN'S DAY AGENDA INCLUDES ACTION ON PANDEMIC ECONOMY IMMIGRATION AND CLIMATE CHANGE
339,2021-01-19 20:04:29,MSNBCW,8,MSNBCW_20210119_200000_MSNBC_Live_With_Ayman_Mohyeldin/start/240,"PATHWAY TO CITIZENSHIP, REJOINING PARIS ACCORDS,. AND REJOINING WHO ON AGENDA FOR TOMORROW",PATHWAY TO CITIZENSHIP REJOINING PARIS ACCORDS AND REJOINING WHO ON AGENDA FOR TOMORROW,PATHWAY TO CITIZENSHIP REJOINING PARIS ACCORDS AND REJOINING WHO ON AGENDA FOR TOMORROW
341,2021-01-19 20:27:00,FOXNEWSW,2,FOXNEWSW_20210119_200000_The_Story_With_Martha_MacCallum/start/1620,3' W. BIDEN TO OFFER SHORTER PATH T0 CITIZENSHIP {â5,3 W BIDEN TO OFFER SHORTER PATH T0 CITIZENSHIP 5,BIDEN TO OFFER SHORTER PATH TO CITIZENSHIP
345,2021-01-19 22:46:00,FOXNEWSW,2,FOXNEWSW_20210119_220000_The_Five/start/2760,FLASHBACK: BIDEN PLANS ON PAUSING DEPORTATIONS,FLASHBACK BIDEN PLANS ON PAUSING DEPORTATIONS,FLASHBACK BIDEN PLANS ON PAUSING DEPORTATIONS
346,2021-01-19 22:47:34,FOXNEWSW,2,FOXNEWSW_20210119_220000_The_Five/start/2820,MASSIVE MIGRANT CARAVAN HEADED TO U.S. BORDER Ad. . m,MASSIVE MIGRANT CARAVAN HEADED TO US BORDER Ad m,MASSIVE MIGRANT CARAVAN HEADED TO US BORDER
349,2021-01-19 22:51:00,FOXNEWSW,2,FOXNEWSW_20210119_220000_The_Five/start/3060,"CARAVAN MOTIVATED BY BIDEN ' m I. MIGRANT: PRESIDENT- ELECT ""GOING TO HELP ALL OF us""",CARAVAN MOTIVATED BY BIDEN m I MIGRANT PRESIDENT ELECT GOING TO HELP ALL OF us,CARAVAN MOTIVATED BY BIDEN
350,2021-01-20 00:18:21,FOXNEWSW,2,FOXNEWSW_20210120_000000_FOX_News_Primetime/start/1080,' THOUSANDS OF MIGRANTS INSPIRED BY BIDEN'S. i DEBATE PROMISE MARCH TOWARD U.S. BORDER,THOUSANDS OF MIGRANTS INSPIRED BY BIDENS i DEBATE PROMISE MARCH TOWARD US BORDER,THOUSANDS OF MIGRANTS INSPIRED BY BIDEN'S DEBATE PROMISE MARCH TOWARD US BORDER
351,2021-01-20 00:18:49,FOXNEWSW,12,FOXNEWSW_20210120_000000_FOX_News_Primetime/start/1080,MIGRANT: BIDEN WILL SAVE USI,MIGRANT BIDEN WILL SAVE USI,MIGRANT BIDEN WILL SAVE US
355,2021-01-20 00:28:27,CNNW,11,CNNW_20210120_000000_Erin_Burnett_OutFront/start/1680,HAWLEY VOWS T0 BLOCK QUICK CONFIRMATION OF BIDEN'S. HOMELAND SECURITY PICK OVER IMMIGRATION POLICIES,HAWLEY VOWS T0 BLOCK QUICK CONFIRMATION OF BIDENS HOMELAND SECURITY PICK OVER IMMIGRATION POLICIES,HAWLEY VOWS TO BLOCK QUICK CONFIRMATION OF BIDEN'S HOMELAND SECURITY PICK OVER IMMIGRATION POLICIES
358,2021-01-20 03:01:17,FOXNEWSW,2,FOXNEWSW_20210120_030000_The_Ingraham_Angle/start/60,W. . ' ' _ I. \ BIDEN PRIORITIZING ILLEGALS OVER AMERICANS,W I BIDEN PRIORITIZING ILLEGALS OVER AMERICANS,W BIDEN PRIORITIZING ILLEGALS OVER AMERICANS
359,2021-01-20 03:51:34,FOXNEWSW,2,FOXNEWSW_20210120_030000_The_Ingraham_Angle/start/3060,BIDEN ADMIN PUTTING ILLEGALS FIRST. 1.: l' ' W'mH. . {,BIDEN ADMIN PUTTING ILLEGALS FIRST 1 l WmH,BIDEN ADMIN PUTTING ILLEGALS FIRST
360,2021-01-20 03:52:00,FOXNEWSW,4,FOXNEWSW_20210120_030000_The_Ingraham_Angle/start/3120,ANGEL MOM HITS BACK AT BIDEN ADMIN' S PLAN. . TO REVERSE TRUMP IMMIGRATION POLICIES. \ I ' I II,ANGEL MOM HITS BACK AT BIDEN ADMIN S PLAN TO REVERSE TRUMP IMMIGRATION POLICIES I I II,ANGEL MOM HITS BACK AT BIDEN ADMIN'S PLAN TO REVERSE TRUMP IMMIGRATION POLICIES
361,2021-01-20 03:54:08,FOXNEWSW,2,FOXNEWSW_20210120_030000_The_Ingraham_Angle/start/3240,"WHILE MUCH OF AMERICA IS CLOSED TO AMERICANS, BIDEN'S. . DHS PICK ASSURIES THAT AMERICA' 5 BORDER IS OPEN. I I H",WHILE MUCH OF AMERICA IS CLOSED TO AMERICANS BIDENS DHS PICK ASSURIES THAT AMERICA 5 BORDER IS OPEN I I H,WHILE MUCH OF AMERICA IS CLOSED TO AMERICANS BIDEN'S DHS PICK ASSURES THAT AMERICA'S BORDER IS OPEN
367,2021-01-20 08:10:00,FOXNEWSW,2,FOXNEWSW_20210120_080000_Fox_News_at_Night_With_Shannon_Bream/start/600,MAYORKAS CONFIRMATION HEARING. . DHS NOMINEE DISCUSSES BIDEN IMMIGRATION POLICY. Iiiâ'1. ii. I' AW 47E,MAYORKAS CONFIRMATION HEARING DHS NOMINEE DISCUSSES BIDEN IMMIGRATION POLICY Iii1 ii I AW 47E,MAYORKAS CONFIRMATION HEARING DHS NOMINEE DISCUSSES BIDEN IMMIGRATION POLICY
370,2021-01-20 09:08:27,BBCNEWS,2,BBCNEWS_20210120_090000_BBC_News/start/480,Emigr'me. . EH. NEWS,Emigrme EH NEWS,Bidens Inauguration Day Biden's new immigration policies help for undocumented migrants
371,2021-01-20 09:46:40,CNNW,4,CNNW_20210120_070000_The_Inauguration_of_Joe_Biden/start/9960,CUBAN OFFICIALS OPTIMISTIC BIDEN ADMIN MAY LIFI' EMBARGO,CUBAN OFFICIALS OPTIMISTIC BIDEN ADMIN MAY LIFI EMBARGO,BIDEN UNVEILS IMMIGRATION BILL TODAY INAUGURATION OF JOSEPH R. BIDEN JR.
376,2021-01-20 10:51:11,BBCNEWS,9,BBCNEWS_20210120_100000_BBC_News/start/3060,Musicians open letter to government. Artists may require work visas and work permits to tour the EU,Musicians open letter to government Artists may require work visas and work permits to tour the EU,Artists may require work visas and work permits to tour the EU
377,2021-01-20 11:03:48,CNNW,2,CNNW_20210120_110000_To_Be_Announced/start/180,BIDEN T0 INTRODUCE LEGISLATION ADDRESSING UNDOCUMENTED IMMIGRANTS,BIDEN T0 INTRODUCE LEGISLATION ADDRESSING UNDOCUMENTED IMMIGRANTS,BIDEN TO INTRODUCE LEGISLATION ADDRESSING UNDOCUMENTED IMMIGRANTS
378,2021-01-20 11:10:39,FOXNEWSW,5,FOXNEWSW_20210120_110000_FOX_and_Friends/start/600,ALEJANDRO MAYORKAS. DHS SECRETARY NOMINEE,ALEJANDRO MAYORKAS DHS SECRETARY NOMINEE,ALEJANDRO MAYORKAS DHS SECRETARY NOMINEE
379,2021-01-20 11:10:46,FOXNEWSW,2,FOXNEWSW_20210120_110000_FOX_and_Friends/start/600,DHS NOMINEE SIGNALS COMMITMENT T0 ASYLUM lAWS ;. . mm,DHS NOMINEE SIGNALS COMMITMENT T0 ASYLUM lAWS mm,DHS NOMINEE SIGNALS COMMITMENT TO ASYLUM LAWS
380,2021-01-20 11:11:16,FOXNEWSW,2,FOXNEWSW_20210120_110000_FOX_and_Friends/start/660,DHS PICK IN THE HOT SEAT OVER MIGRANT CARAVAN,DHS PICK IN THE HOT SEAT OVER MIGRANT CARAVAN,DHS PICK IN THE HOT SEAT OVER MIGRANT CARAVAN
381,2021-01-20 11:12:24,FOXNEWSW,2,FOXNEWSW_20210120_110000_FOX_and_Friends/start/720,GRAHAM WARNS AGAINST UNDOING TRUMP BORDER POLICIES ';,GRAHAM WARNS AGAINST UNDOING TRUMP BORDER POLICIES,GRAHAM WARNS AGAINST UNDOING TRUMP BORDER POLICIES
382,2021-01-20 11:13:14,FOXNEWSW,2,FOXNEWSW_20210120_110000_FOX_and_Friends/start/780,THOUSANDS OF MIGRANTS AIM TO REACH U.$. BORDER ;. . mumâq,THOUSANDS OF MIGRANTS AIM TO REACH U BORDER mumq,THOUSANDS OF MIGRANTS AIM TO REACH U.S. BORDER
394,2021-01-20 18:21:47,FOXNEWSW,2,FOXNEWSW_20210120_180000_America_Reports_With_John_Roberts__Sandra_Smith/start/1260,I BIDEN SET TO PROPOSE IMMIGRATION LEGISLATION,I BIDEN SET TO PROPOSE IMMIGRATION LEGISLATION,I BIDEN SET TO PROPOSE IMMIGRATION LEGISLATION
