,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
3733,2022-03-16 21:29:23,CNNW,6,CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer/start/1740,U.N.: MORE THAN THREE MILLION REFUGEES HAVE ESCAPED UKRAINE. . Svetlana Karpova @ From Odesa,UN MORE THAN THREE MILLION REFUGEES HAVE ESCAPED UKRAINE Svetlana Karpova From Odesa,UN ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE
3734,2022-03-16 21:29:29,CNNW,31,CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer/start/1740,UN.: ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE,UN ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE,UN ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE Vice Mayor Flavia Boghiu Brasov Romania
3735,2022-03-16 21:30:00,CNNW,4,CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer/start/1800,"U.N.: ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE. . Vice Mavor Flavia Boghiu = Brasov, Romania",UN ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE Vice Mavor Flavia Boghiu Brasov Romania,UN OVER HALF OF UKRAINE'S THREE MILLION REFUGEES FLED TO POLAND
3736,2022-03-16 21:30:08,CNNW,37,CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer/start/1800,UN.: OVER HALF OF UKRAINE'S THREE MILLION REFUGEES FLED TO POLAND,UN OVER HALF OF UKRAINES THREE MILLION REFUGEES FLED TO POLAND,UN OVER HALF OF UKRAINE'S THREE MILLION REFUGEES FLED TO POLAND Natalia Vataman-Tytarenko From Mykolaiv Lives in Brasov
3737,2022-03-16 21:30:45,CNNW,2,CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer/start/1800,"U.N.: OVER HALF OF UKRAINE'S THREE MILLION REFUGEES FLED TO POLAND. . Natalia Vataman-Tytarenko ' From Mykolaiv, Lives in Brasov",UN OVER HALF OF UKRAINES THREE MILLION REFUGEES FLED TO POLAND Natalia VatamanTytarenko From Mykolaiv Lives in Brasov,UN ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE Dan Stewart Head of News Save the Children UK
3738,2022-03-16 21:32:47,CNNW,12,CNNW_20220316_210000_The_Situation_Room_With_Wolf_Blitzer/start/1920,"U.N.: ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE. . Dan Stewart @ Head of News, Save the Children UK",UN ONE CHILD BECOMING A REFUGEE EVERY SECOND IN UKRAINE Dan Stewart Head of News Save the Children UK,UN OVER HALF OF UKRAINE'S THREE MILLION REFUGEES FLED TO POLAND Nancy Dent Sr. Communications Officer International Rescue Committee
3740,2022-03-16 22:33:01,FOXNEWSW,21,FOXNEWSW_20220316_220000_Special_Report_With_Bret_Baier/start/1980,HUMANITARIAN CRISIS. REFUGEES FLEEING UKRAINE EXCEED THREE MILLION,HUMANITARIAN CRISIS REFUGEES FLEEING UKRAINE EXCEED THREE MILLION,HUMANITARIAN CRISIS REFUGEES FLEEING UKRAINE EXCEED THREE MILLION
3741,2022-03-16 22:33:55,FOXNEWSW,2,FOXNEWSW_20220316_220000_Special_Report_With_Bret_Baier/start/1980,CALIFORNIA NURSE HELPING REFUGEES IN POLAND,CALIFORNIA NURSE HELPING REFUGEES IN POLAND,CALIFORNIA NURSE HELPING REFUGEES IN POLAND
3742,2022-03-16 22:34:35,FOXNEWSW,2,FOXNEWSW_20220316_220000_Special_Report_With_Bret_Baier/start/2040,FAITH FORWARD. CATHOLIC CHARITIES AID REFUGEES IN POLAND,FAITH FORWARD CATHOLIC CHARITIES AID REFUGEES IN POLAND,FAITH FORWARD CATHOLIC CHARITIES AID REFUGEES IN POLAND
3743,2022-03-16 23:16:35,MSNBCW,2,MSNBCW_20220316_230000_The_ReidOut/start/960,. REFUGEES ENDURE TRAUMATIC EXODUS,REFUGEES ENDURE TRAUMATIC EXODUS,REFUGEES ENDURE TRAUMATIC EXODUS
3744,2022-03-16 23:56:41,MSNBCW,13,MSNBCW_20220316_230000_The_ReidOut/start/3360,U.N.: PUTIN'S WAR IS CREATING A CHILD. | REFUGEE ALMOST EVERY SECOND,UN PUTINS WAR IS CREATING A CHILD REFUGEE ALMOST EVERY SECOND,UN PUTIN'S WAR IS CREATING A CHILD REFUGEE ALMOST EVERY SECOND
3745,2022-03-17 00:15:45,FOXNEWSW,2,FOXNEWSW_20220317_000000_Tucker_Carlson_Tonight/start/900,REP SALAZAR EXPLAINS HER STANCE ON AMNESTY,REP SALAZAR EXPLAINS HER STANCE ON AMNESTY,REP SALAZAR EXPLAINS HER STANCE ON AMNESTY
3746,2022-03-17 00:59:14,FOXNEWSW,2,FOXNEWSW_20220317_000000_Tucker_Carlson_Tonight/start/3540,BIDEN EXTENDS PROTECTED STATUS TO AFGHAN REFUGEES,BIDEN EXTENDS PROTECTED STATUS TO AFGHAN REFUGEES,BIDEN EXTENDS PROTECTED STATUS TO AFGHAN REFUGEES
3747,2022-03-17 01:15:04,CNNW,11,CNNW_20220317_010000_Anderson_Cooper_360/start/900,UKRAINIAN REFUGEE ON THE BURDENS OF WAR,UKRAINIAN REFUGEE ON THE BURDENS OF WAR,UKRAINIAN REFUGEE ON THE BURDENS OF WAR
3748,2022-03-17 01:22:22,CNNW,11,CNNW_20220317_010000_Anderson_Cooper_360/start/1320,KHARKIV RESIDENT ESCAPES THE CITY AMID CONSTANT BOMBINGS AND ATTACKS. . Anastasia Paraskeva | Ukrainian Refugee,KHARKIV RESIDENT ESCAPES THE CITY AMID CONSTANT BOMBINGS AND ATTACKS Anastasia Paraskeva Ukrainian Refugee,KHARKIV RESIDENT ESCAPES THE CITY AMID CONSTANT BOMBINGS AND ATTACKS Anastasia Paraskeva Ukrainian Refugee
3749,2022-03-17 01:32:00,FOXNEWSW,3,FOXNEWSW_20220317_010000_Hannity/start/1920,. PUTIN INVASION CREATES REFUGEE CRISIS m,PUTIN INVASION CREATES REFUGEE CRISIS m,PUTIN INVASION CREATES REFUGEE CRISIS
3750,2022-03-17 01:53:20,CNNW,42,CNNW_20220317_010000_Anderson_Cooper_360/start/3180,ROMANIA'S TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES,ROMANIAS TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES,ROMANIA'S TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES
3751,2022-03-17 01:54:17,CNNW,3,CNNW_20220317_010000_Anderson_Cooper_360/start/3240,"ROMANIA'S TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES. . Svetlana Karpova @ From Odesa, Ukraine",ROMANIAS TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES Svetlana Karpova From Odesa Ukraine,ROMANIA'S TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES Svetlana Karpova From Odesa Ukraine
3752,2022-03-17 01:54:54,CNNW,4,CNNW_20220317_010000_Anderson_Cooper_360/start/3240,ROMANIA'S TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES. . Flavia Boghiu | Vice Mavyor of City of Brasov,ROMANIAS TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES Flavia Boghiu Vice Mavyor of City of Brasov,ROMANIA'S TRANSYLVANIA REGION CARES FOR UKRAINIAN REFUGEES Flavia Boghiu Vice Mayor of City of Brasov
3753,2022-03-17 02:00:00,MSNBCW,2,MSNBCW_20220317_010000_The_Rachel_Maddow_Show/start/3600,11-YEAR-OLD REFUGEE WHO MADE SOLO JOURNEY FROM. UKRAINE TO SLOVAKIA REUNITED WITH MOTHER,11YEAROLD REFUGEE WHO MADE SOLO JOURNEY FROM UKRAINE TO SLOVAKIA REUNITED WITH MOTHER,11-YEAR-OLD REFUGEE WHO MADE SOLO JOURNEY FROM UKRAINE TO SLOVAKIA REUNITED WITH MOTHER
3754,2022-03-17 03:39:27,MSNBCW,6,MSNBCW_20220317_030000_The_11th_Hour_With_Stephanie_Ruhle/start/2340,> | U.N.: MORE THAN 3 MILLION REFUGEES HAVE FLED UKRAINE,UN MORE THAN 3 MILLION REFUGEES HAVE FLED UKRAINE,UN MORE THAN 3 MILLION REFUGEES HAVE FLED UKRAINE
3756,2022-03-17 04:23:00,CNNW,9,CNNW_20220317_040000_CNN_Newsroom_Live/start/1380,UKRAINIAN REFUGEES WORRY ABOUT LOVED ONES BACK HOME,UKRAINIAN REFUGEES WORRY ABOUT LOVED ONES BACK HOME,UKRAINIAN REFUGEES WORRY ABOUT LOVED ONES BACK HOME
3757,2022-03-17 04:28:58,CNNW,4,CNNW_20220317_040000_CNN_Newsroom_Live/start/1680,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD
3758,2022-03-17 04:29:38,CNNW,24,CNNW_20220317_040000_CNN_Newsroom_Live/start/1740,"UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD. . Over 460,000 people have fled to Romania since war began",UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Over 460000 people have fled to Romania since war began,"UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Over 460,000 people have fled to Romania since war began"
3759,2022-03-17 04:30:30,CNNW,8,CNNW_20220317_040000_CNN_Newsroom_Live/start/1800,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD. . Refugee from Odesa compares Putin to Hitler,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Refugee from Odesa compares Putin to Hitler,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Refugee from Odesa compares Putin to Hitler
3760,2022-03-17 04:30:43,CNNW,2,CNNW_20220317_040000_CNN_Newsroom_Live/start/1800,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD. . Flavia Boghiu @ Brasov Vice Mavor,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Flavia Boghiu Brasov Vice Mavor,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Flavia Boghiu Brasov Vice Mayor
3761,2022-03-17 04:30:47,CNNW,15,CNNW_20220317_040000_CNN_Newsroom_Live/start/1800,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD. . City of Brasov turned business center into refugee shelter,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD City of Brasov turned business center into refugee shelter,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD City of Brasov turned business center into refugee shelter
3762,2022-03-17 04:32:00,CNNW,21,CNNW_20220317_040000_CNN_Newsroom_Live/start/1920,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD. . Refugee says she's proud her husband stayed behind to fight,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Refugee says shes proud her husband stayed behind to fight,UKRAINIAN REFUGEES IN ROMANIA WONDER WHAT LIES AHEAD Refugee says she's proud her husband stayed behind to fight
3763,2022-03-17 04:32:45,CNNW,11,CNNW_20220317_040000_CNN_Newsroom_Live/start/1920,"BRITISH-IRANIANS BACK HOME AFTER YEARS OF DETENTION IN IRAN. . Nazanin Zaghari-Ratcliffe, Anoosheh Ashoori freed on Wednesday",BRITISHIRANIANS BACK HOME AFTER YEARS OF DETENTION IN IRAN Nazanin ZaghariRatcliffe Anoosheh Ashoori freed on Wednesday,BRITISH IRANIANS BACK HOME AFTER YEARS OF DETENTION IN IRAN Nazanin Zaghari-Ratcliffe Anoosheh Ashoori freed on Wednesday
3765,2022-03-17 04:54:06,FOXNEWSW,7,FOXNEWSW_20220317_040000_Fox_News_at_Night_With_Shannon_Bream/start/3240,REFUGEE CRISIS. NO END IN SIGHT AS UKRAINIANS FLEE RUSSIAN INVASION,REFUGEE CRISIS NO END IN SIGHT AS UKRAINIANS FLEE RUSSIAN INVASION,REFUGEE CRISIS NO END IN SIGHT AS UKRAINIANS FLEE RUSSIAN INVASION
3769,2022-03-17 05:51:24,CNNW,2,CNNW_20220317_050000_CNN_Newsroom_Live/start/3060,BRITISH-IRANIANS BACK HOME AFTER YEARS OF DETENTION IN [RAN. . Gabriella Ratcliffe = Nazanin Zaghari-Ratcliffe's Daughter,BRITISHIRANIANS BACK HOME AFTER YEARS OF DETENTION IN RAN Gabriella Ratcliffe Nazanin ZaghariRatcliffes Daughter,BRITISH IRANIANS BACK HOME AFTER YEARS OF DETENTION IN IRAN Gabriella Ratcliffe Nazanin Zaghari-Ratcliffe's Daughter
3771,2022-03-17 06:11:39,CNNW,2,CNNW_20220317_060000_CNN_Newsroom_Live/start/660,U.N.: MORE THAN 3M REFUGEES HAVE FLED UKRAINE,UN MORE THAN 3M REFUGEES HAVE FLED UKRAINE,UN: MORE THAN 3M REFUGEES HAVE FLED UKRAINE
3775,2022-03-17 06:39:50,BBCNEWS,4,BBCNEWS_20220317_060000_Breakfast/start/2340,Ukrainian refugee,Ukrainian refugee,Ukrainian refugee
3776,2022-03-17 06:41:04,BBCNEWS,3,BBCNEWS_20220317_060000_Breakfast/start/2460,Former Bosnian refugee,Former Bosnian refugee,Former Bosnian refugee
3777,2022-03-17 08:27:46,CNNW,12,CNNW_20220317_080000_CNN_Newsroom_Live/start/1620,SPANISH FOREIGN MINISTER TALKS ABOUT REFUGEE CRISIS,SPANISH FOREIGN MINISTER TALKS ABOUT REFUGEE CRISIS,SPANISH FOREIGN MINISTER TALKS ABOUT REFUGEE CRISIS
3778,2022-03-17 08:32:26,CNNW,19,CNNW_20220317_080000_CNN_Newsroom_Live/start/1920,MOLDOVA STRAINS TO KEEP UP WITH INFLUX OF REFUGEES. . Prime Minister: One out of eight children in Moldova is a refugee,MOLDOVA STRAINS TO KEEP UP WITH INFLUX OF REFUGEES Prime Minister One out of eight children in Moldova is a refugee,MOLDOVA STRAINS TO KEEP UP WITH INFLUX OF REFUGEES
3786,2022-03-17 09:19:51,CNNW,9,CNNW_20220317_090000_Early_Start_With_Christine_Romans_and_Laura_Jarrett/start/1140,3 MILLION+ UKRAINIAN REFUGEES FLEE THEIR HOMES,3 MILLION UKRAINIAN REFUGEES FLEE THEIR HOMES,3 MILLION UKRAINIAN REFUGEES FLEE THEIR HOMES
3788,2022-03-17 09:29:09,MSNBCW,3,MSNBCW_20220317_090000_Way_Too_Early_With_Jonathan_Lemire/start/1740,! UKRAINE'S REFUGEE CRISIS WORSENING,UKRAINES REFUGEE CRISIS WORSENING,UKRAINE'S REFUGEE CRISIS WORSENING
3790,2022-03-17 10:00:00,MSNBCW,3,MSNBCW_20220317_090000_Way_Too_Early_With_Jonathan_Lemire/start/3600,DHS GIVES TEMPORARY PROTECTED STATUS TO AFGHANS IN U.S.,DHS GIVES TEMPORARY PROTECTED STATUS TO AFGHANS IN US,DHS GIVES TEMPORARY PROTECTED STATUS TO AFGHANS IN US
3791,2022-03-17 11:15:46,FOXNEWSW,2,FOXNEWSW_20220317_100000_FOX_and_Friends/start/4500,"REFUGEE CENTER POPPING UP NEAR UKRAINE, SLOVAKIA",REFUGEE CENTER POPPING UP NEAR UKRAINE SLOVAKIA,REFUGEE CENTER POPPING UP NEAR UKRAINE SLOVAKIA
3792,2022-03-17 11:41:38,CNNW,24,CNNW_20220317_110000_New_Day_With_John_Berman_and_Brianna_Keilar/start/2460,BIDEN CONSIDERS RANGE OF OPTIONS TO HELP REFUGEES AMID PRESSURE,BIDEN CONSIDERS RANGE OF OPTIONS TO HELP REFUGEES AMID PRESSURE,BIDEN CONSIDERS RANGE OF OPTIONS TO HELP REFUGEES AMID PRESSURE
3793,2022-03-17 11:43:57,CNNW,5,CNNW_20220317_110000_New_Day_With_John_Berman_and_Brianna_Keilar/start/2580,1.9 MILLION REFUGEES HAVE ENTERED POLAND FROM UKRAINE,19 MILLION REFUGEES HAVE ENTERED POLAND FROM UKRAINE,19 MILLION REFUGEES HAVE ENTERED POLAND FROM UKRAINE
3801,2022-03-17 13:46:54,MSNBCW,2,MSNBCW_20220317_130000_MSNBC_Reports/start/2760,"PRESIDENT BIDEN: ""WE'RE GONNA WELCOME. UKRAINIAN REFUGEES WITH OPEN ARMS""",PRESIDENT BIDEN WERE GONNA WELCOME UKRAINIAN REFUGEES WITH OPEN ARMS,PRESIDENT BIDEN WE'RE GONNA WELCOME UKRAINIAN REFUGEES WITH OPEN ARMS
3802,2022-03-17 13:49:00,MSNBCW,2,MSNBCW_20220317_130000_MSNBC_Reports/start/2940,. OHIO HOLDS SUMMIT TO PREPARE FOR. POTENTIAL ARRIVAL OF UKRAINIAN REFUGEES,OHIO HOLDS SUMMIT TO PREPARE FOR POTENTIAL ARRIVAL OF UKRAINIAN REFUGEES,OHIO HOLDS SUMMIT TO PREPARE FOR POTENTIAL ARRIVAL OF UKRAINIAN REFUGEES
3803,2022-03-17 13:54:01,MSNBCW,2,MSNBCW_20220317_130000_MSNBC_Reports/start/3240,YULIIA LITKEVYCH REFUGEE FROM KHARKIV,YULIIA LITKEVYCH REFUGEE FROM KHARKIV,YULIIA LITKEVYCH REFUGEE FROM KHARKIV
3804,2022-03-17 13:55:04,MSNBCW,3,MSNBCW_20220317_130000_MSNBC_Reports/start/3300,MORE THAN HALF OF UKRAINIAN REFUGEES. - HAVE CROSSED INTO POLAND,MORE THAN HALF OF UKRAINIAN REFUGEES HAVE CROSSED INTO POLAND,MORE THAN HALF OF UKRAINIAN REFUGEES HAVE CROSSED INTO POLAND
3805,2022-03-17 13:56:47,MSNBCW,10,MSNBCW_20220317_130000_MSNBC_Reports/start/3360,| POLAND: MANY CITIES OVERWHELMED BY REFUGEES,POLAND MANY CITIES OVERWHELMED BY REFUGEES,POLAND MANY CITIES OVERWHELMED BY REFUGEES
3806,2022-03-17 13:56:59,MSNBCW,2,MSNBCW_20220317_130000_MSNBC_Reports/start/3360,i MOLDOVA: 1IN 8 CHILDREN IN THE COUNTRY IS A REFUGEE,i MOLDOVA 1IN 8 CHILDREN IN THE COUNTRY IS A REFUGEE,I MOLDOVA 1 IN 8 CHILDREN IN THE COUNTRY IS A REFUGEE
3808,2022-03-17 14:25:38,BBCNEWS,4,BBCNEWS_20220317_140000_BBC_News/start/1500,UKraine rerugee Crisis. UNHCR: 2.95m Ukrainian refugees have fled their homeland,UKraine rerugee Crisis UNHCR 295m Ukrainian refugees have fled their homeland,UKRAINE REFUGEE CRISIS UNHCR 2.95M UKRAINIAN REFUGEES HAVE FLED THEIR HOMELAND
3809,2022-03-17 14:26:00,BBCNEWS,3,BBCNEWS_20220317_140000_BBC_News/start/1560,UKraine refugee Crisis. Almost 2 million Ukrainians have fled to Poland since start of war,UKraine refugee Crisis Almost 2 million Ukrainians have fled to Poland since start of war,UKRAINE REFUGEE CRISIS ALMOST 2 MILLION UKRAINIANS HAVE FLED TO POLAND SINCE START OF WAR
3810,2022-03-17 14:26:24,BBCNEWS,2,BBCNEWS_20220317_140000_BBC_News/start/1560,"UKraine rerugee Crisis. Unicef: 73,000 Ukrainian children have become refugees in 20 days",UKraine rerugee Crisis Unicef 73000 Ukrainian children have become refugees in 20 days,"UKRAINE REFUGEE CRISIS UNICEF 73,000 UKRAINIAN CHILDREN HAVE BECOME REFUGEES IN 20 DAYS"
3811,2022-03-17 14:26:34,BBCNEWS,2,BBCNEWS_20220317_140000_BBC_News/start/1560,UKraine rerugee Crisis. Charities & NGO helping refugees at border and in cities,UKraine rerugee Crisis Charities NGO helping refugees at border and in cities,UKRAINE REFUGEE CRISIS CHARITIES NGO HELPING REFUGEES AT BORDER AND IN CITIES
3812,2022-03-17 14:26:44,BBCNEWS,11,BBCNEWS_20220317_140000_BBC_News/start/1560,"UKraine rerugee Crisis. 20,000 Ukrainian refugees have applied to come to UK",UKraine rerugee Crisis 20000 Ukrainian refugees have applied to come to UK,"UKRAINE REFUGEE CRISIS 20,000 UKRAINIAN REFUGEES HAVE APPLIED TO COME TO UK"
3813,2022-03-17 14:26:55,BBCNEWS,7,BBCNEWS_20220317_140000_BBC_News/start/1560,"UKraine rerugee Crisis. UK has granted 5,500 visas to Ukrainian refugees so far",UKraine rerugee Crisis UK has granted 5500 visas to Ukrainian refugees so far,"UKRAINE REFUGEE CRISIS UK HAS GRANTED 5,500 VISAS TO UKRAINIAN REFUGEES SO FAR"
3814,2022-03-17 14:28:48,BBCNEWS,2,BBCNEWS_20220317_140000_BBC_News/start/1680,UKralne refugee Crisis. Predictions that up to 4m people could eventually leave,UKralne refugee Crisis Predictions that up to 4m people could eventually leave,UKRAINE REFUGEE CRISIS PREDICTIONS THAT UP TO 4M PEOPLE COULD EVENTUALLY LEAVE
3815,2022-03-17 14:48:19,CNNW,13,CNNW_20220317_140000_CNN_Newsroom_With_Poppy_Harlow_and_Jim_Sciutto/start/2880,1.9M+ UKRAINIAN REFUGEES HAVE FLED TO POLAND,19M UKRAINIAN REFUGEES HAVE FLED TO POLAND,1.9M UKRAINIAN REFUGEES HAVE FLED TO POLAND
3816,2022-03-17 14:56:00,MSNBCW,12,MSNBCW_20220317_140000_Jose_Diaz-Balart_Reports/start/3360,. OHIO GOV. HOSTS SUMMIT TO PREP FOR UKRAINIAN REFUGEES,OHIO GOV HOSTS SUMMIT TO PREP FOR UKRAINIAN REFUGEES,OHIO GOV HOSTS SUMMIT TO PREP FOR UKRAINIAN REFUGEES
3817,2022-03-17 15:09:42,CNNW,20,CNNW_20220317_150000_At_This_Hour_With_Kate_Bolduan/start/540,UN: 3M+ REFUGEES HAVE FLED UKRAINE SINCE START OF INVASION,UN 3M REFUGEES HAVE FLED UKRAINE SINCE START OF INVASION,UN 3M REFUGEES HAVE FLED UKRAINE SINCE START OF INVASION
3819,2022-03-17 15:36:54,FOXNEWSW,2,FOXNEWSW_20220317_150000_The_Faulkner_Focus/start/2160,GROWING STRUGGLE TO GET AID TO UKRAINIAN REFUGEES,GROWING STRUGGLE TO GET AID TO UKRAINIAN REFUGEES,GROWING STRUGGLE TO GET AID TO UKRAINIAN REFUGEES
3821,2022-03-17 15:52:57,MSNBCW,2,MSNBCW_20220317_150000_Craig_Melvin_Reports/start/3120,. I UKRAINIAN REFUGEE FLEES TO POLAND WITH HER CAT,I UKRAINIAN REFUGEE FLEES TO POLAND WITH HER CAT,I UKRAINIAN REFUGEE FLEES TO POLAND WITH HER CAT
3822,2022-03-17 15:53:22,MSNBCW,2,MSNBCW_20220317_150000_Craig_Melvin_Reports/start/3180,. U.S. GROUPS PREP FOR INFLUX OF UKRAINIAN REFUGEES,US GROUPS PREP FOR INFLUX OF UKRAINIAN REFUGEES,US GROUPS PREP FOR INFLUX OF UKRAINIAN REFUGEES
3823,2022-03-17 15:54:30,MSNBCW,7,MSNBCW_20220317_150000_Craig_Melvin_Reports/start/3240,' | U.S. GROUPS PREP FOR ARRIVAL OF UKRAINIAN REFUGEES,US GROUPS PREP FOR ARRIVAL OF UKRAINIAN REFUGEES,US GROUPS PREP FOR ARRIVAL OF UKRAINIAN REFUGEES
3824,2022-03-17 15:54:54,MSNBCW,3,MSNBCW_20220317_150000_Craig_Melvin_Reports/start/3240,RESETTLEMENT PROGRAMS. MANAGER FOR US TOGETHER,RESETTLEMENT PROGRAMS MANAGER FOR US TOGETHER,RESETTLEMENT PROGRAMS MANAGER FOR US TOGETHER
3826,2022-03-17 15:56:00,CNNW,17,CNNW_20220317_150000_At_This_Hour_With_Kate_Bolduan/start/3360,UNICEF: 3.5M UKRAINIAN KIDS HAVE BECOME REFUGEES SINCE CONFLICT BEGAN,UNICEF 35M UKRAINIAN KIDS HAVE BECOME REFUGEES SINCE CONFLICT BEGAN,UNICEF 35M UKRAINIAN KIDS HAVE BECOME REFUGEES SINCE CONFLICT BEGAN
3828,2022-03-17 16:42:00,CNNW,62,CNNW_20220317_160000_Inside_Politics_With_John_King/start/2520,1.9 MILLION REFUGEES HAVE FLED UKRAINE FOR POLAND,19 MILLION REFUGEES HAVE FLED UKRAINE FOR POLAND,19 MILLION REFUGEES HAVE FLED UKRAINE FOR POLAND
3829,2022-03-17 16:49:03,MSNBCW,3,MSNBCW_20220317_160000_Andrea_Mitchell_Reports/start/2940,=â_ U.S. VETS HELP REFUGEES,US VETS HELP REFUGEES,US VETS HELP REFUGEES
3831,2022-03-17 16:53:46,MSNBCW,2,MSNBCW_20220317_160000_Andrea_Mitchell_Reports/start/3180,| 9/11 FIRST RESPONDER HELPS REFUGEES FLEE UKRAINE,911 FIRST RESPONDER HELPS REFUGEES FLEE UKRAINE,911 FIRST RESPONDER HELPS REFUGEES FLEE UKRAINE
3832,2022-03-17 17:20:00,FOXNEWSW,2,FOXNEWSW_20220317_170000_America_Reports_With_John_Roberts__Sandra_Smith/start/1200,"N .~ 7,8 5 \Â°AC7. 1. . U.N.: AT LEAST 220K UKRAINIAN REFUGEES IN SLOVAKIA | s:Â¢",N 78 5 AC7 1 UN AT LEAST 220K UKRAINIAN REFUGEES IN SLOVAKIA s,AT LEAST 220K UKRAINIAN REFUGEES IN SLOVAKIA
3833,2022-03-17 17:21:20,MSNBCW,14,MSNBCW_20220317_170000_MTP_Daily/start/1260,| U.N.: OVER 3.1 MILLION REFUGEES HAVE FLED UKRAINE,UN OVER 31 MILLION REFUGEES HAVE FLED UKRAINE,OVER 31 MILLION REFUGEES HAVE FLED UKRAINE
3834,2022-03-17 17:34:13,CNNW,49,CNNW_20220317_170000_CNN_Newsroom_With_Ana_Cabrera/start/2040,INTL ORG WARNS OF HUMAN TRAFFICKING RISK AMONG UKRAINIAN REFUGEES,INTL ORG WARNS OF HUMAN TRAFFICKING RISK AMONG UKRAINIAN REFUGEES,INTL ORG WARNS OF HUMAN TRAFFICKING RISK AMONG UKRAINIAN REFUGEES
3836,2022-03-17 17:49:45,MSNBCW,6,MSNBCW_20220317_170000_MTP_Daily/start/2940,". UKRAINIAN REFUGEE: OUR CITY IS ""COMPLETELY DESTROYED'",UKRAINIAN REFUGEE OUR CITY IS COMPLETELY DESTROYED,UKRAINIAN REFUGEE OUR CITY IS COMPLETELY DESTROYED
3839,2022-03-17 18:39:43,CNNW,19,CNNW_20220317_180000_CNN_Newsroom_With_Alisyn_Camerota_and_Victor_Blackwell/start/2340,"BLINKEN: ""LOOKING AT STEPS WE CAN TAKE"" TO SUPPORT REFUGEES. . U.S. has accepted only around 1,000 Ukrainians in six months",BLINKEN LOOKING AT STEPS WE CAN TAKE TO SUPPORT REFUGEES US has accepted only around 1000 Ukrainians in six months,BLINKEN LOOKING AT STEPS WE CAN TAKE TO SUPPORT REFUGEES US has accepted only around 1000 Ukrainians in six months
3840,2022-03-17 18:53:00,MSNBCW,3,MSNBCW_20220317_180000_Katy_Tur_Reports/start/3180,NEW CONCERNS UKRAINIAN REFUGEES. | COULD FACE SEVERE FOOD SHORTAGES,NEW CONCERNS UKRAINIAN REFUGEES COULD FACE SEVERE FOOD SHORTAGES,NEW CONCERNS UKRAINIAN REFUGEES COULD FACE SEVERE FOOD SHORTAGES
3841,2022-03-17 18:54:28,MSNBCW,4,MSNBCW_20220317_180000_Katy_Tur_Reports/start/3240,WORLD CENTRAL KITCHEN FEEDS HUNDREDS. OF UKRAINIAN REFUGEES DAILY,WORLD CENTRAL KITCHEN FEEDS HUNDREDS OF UKRAINIAN REFUGEES DAILY,WORLD CENTRAL KITCHEN FEEDS HUNDREDS OF UKRAINIAN REFUGEES DAILY
