,date,network,duration(s),tag,original_chyron,text_cleaned,llm_text
129,2023-01-06 09:45:44,CNNW,8,CNNW_20230106_090000_CNN_Newsroom_Live/start/2700,BIDEN UNVEILS NEW MEASURES TO ADDRESS MIGRANT SURGE,BIDEN UNVEILS NEW MEASURES TO ADDRESS MIGRANT SURGE,BIDEN ANNOUNCES MIGRATION PROGRAMS ALONG WITH BORDER VISIT SUNDAY
135,2023-01-06 10:25:32,FOXNEWSW,3,FOXNEWSW_20230106_100000_FOX__Friends_First/start/1500,BIDEN SET TO MAKE FIRST BORDER VISIT ON SUNDAY,BIDEN SET TO MAKE FIRST BORDER VISIT ON SUNDAY,BIDEN SET TO MAKE FIRST BORDER VISIT ON SUNDAY
136,2023-01-06 11:02:20,FOXNEWSW,3,FOXNEWSW_20230106_110000_FOX_and_Friends/start/120,CHAOS ERUPTS IN MEXICO AHEAD OF BIDEN BORDER TRIP,CHAOS ERUPTS IN MEXICO AHEAD OF BIDEN BORDER TRIP,CHAOS ERUPTS IN MEXICO AHEAD OF BIDEN BORDER TRIP
137,2023-01-06 11:04:05,FOXNEWSW,2,FOXNEWSW_20230106_110000_FOX_and_Friends/start/240,SECRETARY MAYORKAS STILL CLAIMS BORDER IS NOT OPEN,SECRETARY MAYORKAS STILL CLAIMS BORDER IS NOT OPEN,SECRETARY MAYORKAS STILL CLAIMS BORDER IS NOT OPEN
138,2023-01-06 11:04:23,FOXNEWSW,4,FOXNEWSW_20230106_110000_FOX_and_Friends/start/240,BIDEN PLANS TO VISIT BORDER IN EL PASO ON SUNDAY,BIDEN PLANS TO VISIT BORDER IN EL PASO ON SUNDAY,BIDEN PLANS TO VISIT BORDER IN EL PASO ON SUNDAY
139,2023-01-06 11:05:40,FOXNEWSW,3,FOXNEWSW_20230106_110000_FOX_and_Friends/start/300,FALLOUT GROWS OVER BIDEN'S HANDLING OF THE BORDER,FALLOUT GROWS OVER BIDENS HANDLING OF THE BORDER,FALLOUT GROWS OVER BIDENS HANDLING OF THE BORDER
140,2023-01-06 11:05:43,FOXNEWSW,2,FOXNEWSW_20230106_110000_FOX_and_Friends/start/300,(R. . HDEN TO MAKE FIRST TRIP TO U.S.-MEXICO BORDER,R HDEN TO MAKE FIRST TRIP TO USMEXICO BORDER,BIDEN TO MAKE FIRST TRIP TO US-MEXICO BORDER
141,2023-01-06 11:07:13,FOXNEWSW,3,FOXNEWSW_20230106_110000_FOX_and_Friends/start/420,JUDD: BIDEN WON'T GET WARM WELCOME AT BORDER,JUDD BIDEN WONT GET WARM WELCOME AT BORDER,JUDD BIDEN WONT GET WARM WELCOME AT BORDER
142,2023-01-06 11:07:44,FOXNEWSW,4,FOXNEWSW_20230106_110000_FOX_and_Friends/start/420,BIDEN ANNOUNCES NEW PROGRAM TO CURB BORDER SURGE,BIDEN ANNOUNCES NEW PROGRAM TO CURB BORDER SURGE,BIDEN ANNOUNCES NEW PROGRAM TO CURB BORDER SURGE
143,2023-01-06 11:29:46,FOXNEWSW,2,FOXNEWSW_20230106_110000_FOX_and_Friends/start/1740,BORDER VISIT PLANNED,BORDER VISIT PLANNED,BORDER VISIT PLANNED
144,2023-01-06 11:36:00,FOXNEWSW,2,FOXNEWSW_20230106_110000_FOX_and_Friends/start/2160,"AN AR, [ ISR. - BIDEN ANNOUNCES FIRST BORDER VISIT AS PRESIDENT",AN AR ISR BIDEN ANNOUNCES FIRST BORDER VISIT AS PRESIDENT,BIDEN ANNOUNCES FIRST BORDER VISIT AS PRESIDENT
145,2023-01-06 12:06:00,FOXNEWSW,5,FOXNEWSW_20230106_120000_FOX_and_Friends/start/360,BIDEN EXPECTED TO VISIT SOUTHERN BORDER ON SUNDAY,BIDEN EXPECTED TO VISIT SOUTHERN BORDER ON SUNDAY,BIDEN EXPECTED TO VISIT SOUTHERN BORDER ON SUNDAY
146,2023-01-06 12:32:38,CNNW,19,CNNW_20230106_120000_CNN_This_Morning/start/1920,DEMOCRATS BLAST BIDEN FOR ESCALATING MIGRANT EXPULSIONS,DEMOCRATS BLAST BIDEN FOR ESCALATING MIGRANT EXPULSIONS,DEMOCRATS BLAST BIDEN FOR ESCALATING MIGRANT EXPULSIONS
151,2023-01-06 14:33:30,FOXNEWSW,3,FOXNEWSW_20230106_140000_Americas_Newsroom/start/1980,"BIDEN ADMIN EXTENDS TITLE 42 TO CUBANS, HAITIANS",BIDEN ADMIN EXTENDS TITLE 42 TO CUBANS HAITIANS,BIDEN ADMIN EXTENDS TITLE 42 TO CUBANS HAITIANS
152,2023-01-06 14:33:49,FOXNEWSW,2,FOXNEWSW_20230106_140000_Americas_Newsroom/start/1980,CUBANS SAIL TO FLORIDA SEEKING ASYLUM,CUBANS SAIL TO FLORIDA SEEKING ASYLUM,CUBANS SAIL TO FLORIDA SEEKING ASYLUM
153,2023-01-06 14:36:27,FOXNEWSW,2,FOXNEWSW_20230106_140000_Americas_Newsroom/start/2160,CBP: NEARLY 2.4 MILLION MIGRANT ENCOUNTERS IN FY22,CBP NEARLY 24 MILLION MIGRANT ENCOUNTERS IN FY22,CBP NEARLY 24 MILLION MIGRANT ENCOUNTERS IN FY22
155,2023-01-06 22:22:43,FOXNEWSW,3,FOXNEWSW_20230106_220000_The_Five/start/1320,BELATED BORDER VISIT. BIDEN TO FINALLY COME FACE-TO-EACE WITH MIGRANT CRISIS,BELATED BORDER VISIT BIDEN TO FINALLY COME FACETOEACE WITH MIGRANT CRISIS,BELATED BORDER VISIT BIDEN TO FINALLY COME FACE TO FACE WITH MIGRANT CRISIS
156,2023-01-06 23:06:03,FOXNEWSW,2,FOXNEWSW_20230106_230000_Special_Report_With_Bret_Baier/start/360,BORDER WOES. BIDEN WHITE HOUSE DEFENDS NEW MIGRATION POLICIES,BORDER WOES BIDEN WHITE HOUSE DEFENDS NEW MIGRATION POLICIES,BORDER WOES BIDEN WHITE HOUSE DEFENDS NEW MIGRATION POLICIES
168,2023-01-07 11:14:00,FOXNEWSW,2,FOXNEWSW_20230107_110000_FOX_and_Friends_Saturday/start/840,@ ERNERCSSEEEENS. BIDEN FACES GROWING CRITICISM OVER BORDER RESPONSE,ERNERCSSEEEENS BIDEN FACES GROWING CRITICISM OVER BORDER RESPONSE,BIDEN FACES GROWING CRITICISM OVER BORDER RESPONSE
169,2023-01-07 11:14:39,FOXNEWSW,4,FOXNEWSW_20230107_110000_FOX_and_Friends_Saturday/start/840,. 4. BIDEN SET TO VISIT EL PASO BORDER TOMORROW (Â¥ 5},4 BIDEN SET TO VISIT EL PASO BORDER TOMORROW 5,BIDEN SET TO VISIT EL PASO BORDER TOMORROW
170,2023-01-07 11:14:56,FOXNEWSW,3,FOXNEWSW_20230107_110000_FOX_and_Friends_Saturday/start/840,. e e e N. WH SAYS IT 'MADE SENSE' FOR BIDEN TO VISIT BORDER NOW. BECAUSE HE IS ALREADY GOING TO MEXICO,e e e N WH SAYS IT MADE SENSE FOR BIDEN TO VISIT BORDER NOW BECAUSE HE IS ALREADY GOING TO MEXICO,WHITE HOUSE SAYS IT MADE SENSE FOR BIDEN TO VISIT BORDER NOW BECAUSE HE IS ALREADY GOING TO MEXICO
175,2023-01-07 11:44:52,FOXNEWSW,2,FOXNEWSW_20230107_110000_FOX_and_Friends_Saturday/start/2640,EL PASO DECLARED STATE OF EMERGENCY. OVER MIGRANT CRISIS,EL PASO DECLARED STATE OF EMERGENCY OVER MIGRANT CRISIS,EL PASO DECLARED STATE OF EMERGENCY OVER MIGRANT CRISIS
177,2023-01-07 17:08:25,FOXNEWSW,2,FOXNEWSW_20230107_170000_Fox_News_Live/start/480,. . FLACTIVATES NATIONAL GUARD AMID MIGRANT SURGE. .  . . A,FLACTIVATES NATIONAL GUARD AMID MIGRANT SURGE A,ACTIVATES NATIONAL GUARD AMID MIGRANT SURGE
180,2023-01-07 19:39:27,FOXNEWSW,3,FOXNEWSW_20230107_190000_Fox_News_Live/start/2340,"DESANTIS: MIGRANTS IN KEYS FROM CUBA, CARIBBEAN. .  . . B",DESANTIS MIGRANTS IN KEYS FROM CUBA CARIBBEAN B,DESANTIS MIGRANTS IN KEYS FROM CUBA CARIBBEAN
182,2023-01-07 21:04:53,FOXNEWSW,2,FOXNEWSW_20230107_210000_Fox_News_Live/start/240,FL GOV ACTIVATES NATL GUARD AMID MIGRANT SURGE | UNFITERED &,FL GOV ACTIVATES NATL GUARD AMID MIGRANT SURGE UNFITERED,FL GOV ACTIVATES NATL GUARD AMID MIGRANT SURGE
183,2023-01-07 21:10:00,FOXNEWSW,2,FOXNEWSW_20230107_210000_Fox_News_Live/start/600,. 40| SRSV RN AcdiB TN =. MIGRANT CRISIS TAKING TOLL ON BORDER COMMUNITES  |fiiizs Â¥4,40 SRSV RN AcdiB TN MIGRANT CRISIS TAKING TOLL ON BORDER COMMUNITES fiiizs 4,40 SRSV RN MIGRANT CRISIS TAKING TOLL ON BORDER COMMUNITIES
184,2023-01-07 22:17:00,FOXNEWSW,2,FOXNEWSW_20230107_220000_The_Big_Saturday_Show/start/1020,2 *s B G Vi ./ L5 NS. BIDEN'S BORDER CHAOS. THE PRESIDENT HEADS TO TX AS MIGRANT CROSSINGS SURGE,2 s B G Vi L5 NS BIDENS BORDER CHAOS THE PRESIDENT HEADS TO TX AS MIGRANT CROSSINGS SURGE,BIDENS BORDER CHAOS THE PRESIDENT HEADS TO TX AS MIGRANT CROSSINGS SURGE
185,2023-01-07 22:30:00,MSNBCW,5,MSNBCW_20230107_220000_PoliticsNation/start/1800,"! CO GOV. POLIS SAYS HE'LL SEND MIGRANTS TO NYC, CHICAGO",CO GOV POLIS SAYS HELL SEND MIGRANTS TO NYC CHICAGO,CO GOV POLIS SAYS HELL SEND MIGRANTS TO NYC CHICAGO
186,2023-01-07 23:10:08,CNNW,15,CNNW_20230107_230000_CNN_Newsroom_With_Pamela_Brown/start/600,. BIDEN TO VISIT U.S.-MEXICO BORDER FOR. FIRST TIME SINCE TAKING OFFICE,BIDEN TO VISIT USMEXICO BORDER FOR FIRST TIME SINCE TAKING OFFICE,BIDEN TO VISIT US-MEXICO BORDER FOR FIRST TIME SINCE TAKING OFFICE
187,2023-01-07 23:30:00,MSNBCW,2,MSNBCW_20230107_230000_American_Voices_With_Alicia_Menendez/start/1800,. MIGRANTS ARRESTED AT EL PASO. CHURCH AHEAD OF BIDEN'S VISIT,MIGRANTS ARRESTED AT EL PASO CHURCH AHEAD OF BIDENS VISIT,MIGRANTS ARRESTED AT EL PASO CHURCH AHEAD OF BIDENS VISIT
188,2023-01-07 23:30:22,MSNBCW,2,MSNBCW_20230107_230000_American_Voices_With_Alicia_Menendez/start/1800,BIDEN'S BORDER PLAN EXPANDS. . TRUMP-ERA POLICY TITLE 42,BIDENS BORDER PLAN EXPANDS TRUMPERA POLICY TITLE 42,BIDENS BORDER PLAN EXPANDS TRUMP ERA POLICY TITLE 42
189,2023-01-07 23:33:24,MSNBCW,37,MSNBCW_20230107_230000_American_Voices_With_Alicia_Menendez/start/1980,"| BIDEN URGES MIGRANTS TO PURSUE LEGAL PATHS. TO CITIZENSHIP, STAY AWAY FROM BORDER",BIDEN URGES MIGRANTS TO PURSUE LEGAL PATHS TO CITIZENSHIP STAY AWAY FROM BORDER,BIDEN URGES MIGRANTS TO PURSUE LEGAL PATHS TO CITIZENSHIP STAY AWAY FROM BORDER
190,2023-01-07 23:35:00,MSNBCW,44,MSNBCW_20230107_230000_American_Voices_With_Alicia_Menendez/start/2100,. BIDEN ADMIN. UNVEILS NEW IMMIGRATION RULES,BIDEN ADMIN UNVEILS NEW IMMIGRATION RULES,BIDEN ADMIN UNVEILS NEW IMMIGRATION RULES
191,2023-01-07 23:57:18,MSNBCW,4,MSNBCW_20230107_230000_American_Voices_With_Alicia_Menendez/start/3420,. BIDEN'S BORDER PLAN,BIDENS BORDER PLAN,BIDENS BORDER PLAN
193,2023-01-08 00:33:46,MSNBCW,15,MSNBCW_20230108_000000_American_Voices_With_Alicia_Menendez/start/1980,. BIDEN TO VISIT U.S. MEXICO BORDER SU,BIDEN TO VISIT US MEXICO BORDER SU,BIDEN TO VISIT US-MEXICO BORDER
194,2023-01-08 00:35:33,MSNBCW,7,MSNBCW_20230108_000000_American_Voices_With_Alicia_Menendez/start/2100,. BIDEN URGES MIGRANTS TO PURSUE. NEW LEGAL PATHS TO RESIDENCY IN U.S.,BIDEN URGES MIGRANTS TO PURSUE NEW LEGAL PATHS TO RESIDENCY IN US,BIDEN URGES MIGRANTS TO PURSUE NEW LEGAL PATHS TO RESIDENCY IN US
195,2023-01-08 00:40:24,MSNBCW,3,MSNBCW_20230108_000000_American_Voices_With_Alicia_Menendez/start/2400,FMR. SR. ADVISOR FOR. LGS MIGRATION TO PRESIDENT BIDEN,FMR SR ADVISOR FOR LGS MIGRATION TO PRESIDENT BIDEN,FMR SR ADVISOR FOR LGS MIGRATION TO PRESIDENT BIDEN
198,2023-01-08 08:02:46,CNNW,5,CNNW_20230108_080000_CNN_Newsroom_Live/start/120,"BIDEN TO DISCUSS MIGRATION WITH MEXICAN, CANADIAN LEADERS",BIDEN TO DISCUSS MIGRATION WITH MEXICAN CANADIAN LEADERS,BIDEN TO DISCUSS MIGRATION WITH MEXICAN CANADIAN LEADERS
199,2023-01-08 08:06:00,CNNW,5,CNNW_20230108_080000_CNN_Newsroom_Live/start/360,BIDEN TO VISIT BORDER FOR FIRST TIME IN HIS PRESIDENCY. . Raul Reves ' Immigration Analyst,BIDEN TO VISIT BORDER FOR FIRST TIME IN HIS PRESIDENCY Raul Reves Immigration Analyst,BIDEN TO VISIT BORDER FOR FIRST TIME IN HIS PRESIDENCY
200,2023-01-08 08:07:13,CNNW,15,CNNW_20230108_080000_CNN_Newsroom_Live/start/420,"BIDEN ANNOUNCES NEW BORDER ENFORCEMENT PLAN. . U.S. to accept up to 30,000 migrants a month from four nations",BIDEN ANNOUNCES NEW BORDER ENFORCEMENT PLAN US to accept up to 30000 migrants a month from four nations,BIDEN ANNOUNCES NEW BORDER ENFORCEMENT PLAN US to accept up to 30000 migrants a month from four nations
201,2023-01-08 08:07:53,CNNW,8,CNNW_20230108_080000_CNN_Newsroom_Live/start/420,DEMOCRATS AND REPUBLICANS DIFFER ON MIGRATION POLICY,DEMOCRATS AND REPUBLICANS DIFFER ON MIGRATION POLICY,DEMOCRATS AND REPUBLICANS DIFFER ON MIGRATION POLICY
202,2023-01-08 08:09:14,CNNW,22,CNNW_20230108_080000_CNN_Newsroom_Live/start/540,MIGRANTS HOPING TO REACH U.S. ARE STRANDED IN MEXICO,MIGRANTS HOPING TO REACH US ARE STRANDED IN MEXICO,MIGRANTS HOPING TO REACH US ARE STRANDED IN MEXICO
205,2023-01-08 09:02:32,CNNW,19,CNNW_20230108_090000_CNN_Newsroom_Live/start/120,REPUBLICANS CRITICIZE BIDEN'S MIGRATION PLANS,REPUBLICANS CRITICIZE BIDENS MIGRATION PLANS,REPUBLICANS CRITICIZE BIDENS MIGRATION PLANS
206,2023-01-08 09:03:21,CNNW,41,CNNW_20230108_090000_CNN_Newsroom_Live/start/180,RECORD NUMBER OF MIGRANTS CROSSING U.S. BORDER,RECORD NUMBER OF MIGRANTS CROSSING US BORDER,RECORD NUMBER OF MIGRANTS CROSSING US BORDER
207,2023-01-08 09:04:17,CNNW,7,CNNW_20230108_090000_CNN_Newsroom_Live/start/240,U.S. TO EXPEL MORE MIGRANTS WHO CIRCUMVENT LEGAL PROCESS,US TO EXPEL MORE MIGRANTS WHO CIRCUMVENT LEGAL PROCESS,US TO EXPEL MORE MIGRANTS WHO CIRCUMVENT LEGAL PROCESS
211,2023-01-08 11:03:55,FOXNEWSW,3,FOXNEWSW_20230108_110000_FOX_and_Friends_Sunday/start/180,BIDEN SET TO VISIT SOUTHERN BORDER TODAY,BIDEN SET TO VISIT SOUTHERN BORDER TODAY,BIDEN SET TO VISIT SOUTHERN BORDER TODAY
212,2023-01-08 11:04:12,FOXNEWSW,2,FOXNEWSW_20230108_110000_FOX_and_Friends_Sunday/start/240,"BIDEN SET TO VISIT BORDER FOR FIRST TIME. SINCE DRIVING BY WHILE CAMPAIGNING IN 2008 &f""e""d",BIDEN SET TO VISIT BORDER FOR FIRST TIME SINCE DRIVING BY WHILE CAMPAIGNING IN 2008 fed,BIDEN SET TO VISIT BORDER FOR FIRST TIME SINCE DRIVING BY WHILE CAMPAIGNING IN 2008
214,2023-01-08 11:04:58,FOXNEWSW,2,FOXNEWSW_20230108_110000_FOX_and_Friends_Sunday/start/240,MIGRANT CAMPS CLEARED AHEAD OF BIDEN'S BORDER R (| sy &,MIGRANT CAMPS CLEARED AHEAD OF BIDENS BORDER R sy,MIGRANT CAMPS CLEARED AHEAD OF BIDEN'S BORDER TRIP
217,2023-01-08 11:08:00,FOXNEWSW,2,FOXNEWSW_20230108_110000_FOX_and_Friends_Sunday/start/480,RN R | A | ol. . M BTN. 'BIDEN TO MAKE HIS FIRST TRIP TO BORDER SINCE 2008 (G2 17},RN R A ol M BTN BIDEN TO MAKE HIS FIRST TRIP TO BORDER SINCE 2008 G2 17,BIDEN TO MAKE HIS FIRST TRIP TO BORDER SINCE 2008
219,2023-01-08 11:09:38,CNNW,24,CNNW_20230108_110000_CNN_This_Morning_Weekend/start/540,MCCARTHY PLEDGES TO TACKLE IMMIGRATION IN GOP-CONTROLLED HOUSE,MCCARTHY PLEDGES TO TACKLE IMMIGRATION IN GOPCONTROLLED HOUSE,MCCARTHY PLEDGES TO TACKLE IMMIGRATION IN GOP CONTROLLED HOUSE
220,2023-01-08 11:35:51,FOXNEWSW,2,FOXNEWSW_20230108_110000_FOX_and_Friends_Sunday/start/2100,WILL CAIN LIVE FROM THE BORDER,WILL CAIN LIVE FROM THE BORDER,WILL CAIN LIVE FROM THE BORDER
221,2023-01-08 11:45:51,FOXNEWSW,2,FOXNEWSW_20230108_110000_FOX_and_Friends_Sunday/start/2700,iy A. THOUSANDS OF MIGRANTS LIVING ON EL PASO STREETS ety G,iy A THOUSANDS OF MIGRANTS LIVING ON EL PASO STREETS ety G,THOUSANDS OF MIGRANTS LIVING ON EL PASO STREETS
222,2023-01-08 12:02:27,MSNBCW,3,MSNBCW_20230108_120000_The_Katie_Phang_Show/start/120,. TODAY: BIDEN VISITS SOUTHERN BORDER FOR FIRST TIME. AS PRESIDENT AFTER UNVEILING NEW IMMIGRATION POLICIES,TODAY BIDEN VISITS SOUTHERN BORDER FOR FIRST TIME AS PRESIDENT AFTER UNVEILING NEW IMMIGRATION POLICIES,TODAY BIDEN VISITS SOUTHERN BORDER FOR FIRST TIME AS PRESIDENT AFTER UNVEILING NEW IMMIGRATION POLICIES
223,2023-01-08 12:03:56,MSNBCW,2,MSNBCW_20230108_120000_The_Katie_Phang_Show/start/180,". BIDEN ADMIN WILL BLOCK MORE NICARAGUANS, CUBANS, VENEZUELANS. AND HAITIANS AT BORDER, BUT ALSO OPEN MORE LEGAL PATHWAYS FOR ENTRY",BIDEN ADMIN WILL BLOCK MORE NICARAGUANS CUBANS VENEZUELANS AND HAITIANS AT BORDER BUT ALSO OPEN MORE LEGAL PATHWAYS FOR ENTRY,BIDEN ADMIN WILL BLOCK MORE NICARAGUANS CUBANS VENEZUELANS AND HAITIANS AT BORDER BUT ALSO OPEN MORE LEGAL PATHWAYS FOR ENTRY
224,2023-01-08 12:04:19,FOXNEWSW,28,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/240,EL PASO RESIDENTS WEIGH IN ON BIDEN'S BORDER VISIT,EL PASO RESIDENTS WEIGH IN ON BIDENS BORDER VISIT,EL PASO RESIDENTS WEIGH IN ON BIDEN'S BORDER VISIT
225,2023-01-08 12:06:00,CNNW,5,CNNW_20230108_120000_CNN_This_Morning_Weekend/start/360,"EL PASO STRUGGLES TO DEAL WITH GROWING MIGRANT, HUMANITARIAN CRISES. . Tommy Gonzalez = City Manager, El Paso, Texas",EL PASO STRUGGLES TO DEAL WITH GROWING MIGRANT HUMANITARIAN CRISES Tommy Gonzalez City Manager El Paso Texas,EL PASO STRUGGLES TO DEAL WITH GROWING MIGRANT HUMANITARIAN CRISES Tommy Gonzalez City Manager El Paso Texas
226,2023-01-08 12:07:01,FOXNEWSW,2,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/420,". Y I T I. MAYORKAS SET O VISIT THE BORDER WITH BIDEN TODAY g%;g,gg )",Y I T I MAYORKAS SET O VISIT THE BORDER WITH BIDEN TODAY gggg,ALEJANDRO MAYORKAS DHS SECRETARY
227,2023-01-08 12:09:00,FOXNEWSW,3,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/540,THE IDAHO. . Â» RODNEY SCOTT | FORMER U.S. BORDER PATROL CHIEF,THE IDAHO RODNEY SCOTT FORMER US BORDER PATROL CHIEF,FLASHBACK MAYORKAS SAYS NO CRISIS AT THE BORDER
228,2023-01-08 12:10:00,FOXNEWSW,3,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/600,ALEJANDRO MAYORKAS. DHS SECRETARY,ALEJANDRO MAYORKAS DHS SECRETARY,TODAY POTUS TO ASSESS MIGRANT SITUATION AT TX BORDER
229,2023-01-08 12:10:32,FOXNEWSW,2,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/600,FLASHBACK: MAYORKAS SAYS NO CRISIS AT THE BORDER | LTI,FLASHBACK MAYORKAS SAYS NO CRISIS AT THE BORDER LTI,BIDEN BLAMES CONGRESSIONAL REPUBLICANS FOR BLOCKING COMPREHENSIVE IMMIGRATION REFORM
230,2023-01-08 12:13:00,FOXNEWSW,2,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/780,1% B eSS o. . 'BIDEN SET T0 VIS SOUTHERN BORDER TODAY FOR 3 Hes (el,1 B eSS o BIDEN SET T0 VIS SOUTHERN BORDER TODAY FOR 3 Hes el,ILLICIT DRUGS POURING ACROSS SOUTHERN BORDER AT
231,2023-01-08 12:28:59,MSNBCW,2,MSNBCW_20230108_120000_The_Katie_Phang_Show/start/1680,' [ | TODAY: POTUS TO ASSESS MIGRANT SITUATION AT TX BORDER,TODAY POTUS TO ASSESS MIGRANT SITUATION AT TX BORDER,BIDEN SET TO VISIT SOUTHERN BORDER TODAY FOR 3 HRS
234,2023-01-08 12:43:53,FOXNEWSW,2,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/2580,ILLICIT DRUGS POURING ACROSS SOUTHERN BORDER | AT,ILLICIT DRUGS POURING ACROSS SOUTHERN BORDER AT,BIDEN HEADS TO EL PASO FOR FIRST BORDER TRIP OF HIS PRESIDENCY
235,2023-01-08 12:45:53,FOXNEWSW,2,FOXNEWSW_20230108_120000_FOX_and_Friends_Sunday/start/2700,. . BIDEN SETTO VISIT SOUTHEI-IN BORDER TODAY FOR 3 HRS,BIDEN SETTO VISIT SOUTHEIIN BORDER TODAY FOR 3 HRS,BIDEN ROLLS OUT NEW BORDER POLICIES AHEAD OF VISIT
241,2023-01-08 13:28:37,CNNW,9,CNNW_20230108_130000_Inside_Politics_With_Abby_Phillip/start/1680,. BIDEN'S FIRST BORDER VISIT AS PRESIDENT,BIDENS FIRST BORDER VISIT AS PRESIDENT,BIDEN'S FIRST BORDER VISIT AS PRESIDENT
243,2023-01-08 13:28:56,CNNW,2,CNNW_20230108_130000_Inside_Politics_With_Abby_Phillip/start/1680,BIDEN TO VISIT BORDER LATER TODAY FOR FIRST TIME AS PRESIDENT. . RE e R N @ =01 ale las T a1 <lsa),BIDEN TO VISIT BORDER LATER TODAY FOR FIRST TIME AS PRESIDENT RE e R N 01 ale las T a1 lsa,BIDEN TO VISIT BORDER LATER TODAY FOR FIRST TIME AS PRESIDENT
247,2023-01-08 13:31:41,CNNW,19,CNNW_20230108_130000_Inside_Politics_With_Abby_Phillip/start/1860,TOP DEMOCRATS PUBLICLY SLAM BIDEN'S LATEST IMMIGRATION ACTIONS,TOP DEMOCRATS PUBLICLY SLAM BIDENS LATEST IMMIGRATION ACTIONS,TOP DEMOCRATS PUBLICLY SLAM BIDEN'S LATEST IMMIGRATION ACTIONS
248,2023-01-08 13:33:16,CNNW,17,CNNW_20230108_130000_Inside_Politics_With_Abby_Phillip/start/1980,BIDEN FACES PRESSURE FROM DEMOCRATIC MAYORS OVER BORDER CRISIS,BIDEN FACES PRESSURE FROM DEMOCRATIC MAYORS OVER BORDER CRISIS,BIDEN FACES PRESSURE FROM DEMOCRATIC MAYORS OVER BORDER CRISIS
249,2023-01-08 13:33:45,CNNW,17,CNNW_20230108_130000_Inside_Politics_With_Abby_Phillip/start/1980,"BIDEN TOUGHENS BORDER TACTICS, EXPANDS USE OF TRUMP-ERA POLICY",BIDEN TOUGHENS BORDER TACTICS EXPANDS USE OF TRUMPERA POLICY,BIDEN TOUGHENS BORDER TACTICS EXPANDS USE OF TRUMPERA POLICY
250,2023-01-08 13:37:22,MSNBCW,2,MSNBCW_20230108_130000_Velshi/start/2220,' BIDEN SET TO MAKE FIRST PRESIDENTIAL TRIP TO. ' THE BORDER AMID NEW IMMIGRATION POLICY,BIDEN SET TO MAKE FIRST PRESIDENTIAL TRIP TO THE BORDER AMID NEW IMMIGRATION POLICY,BIDEN SET TO MAKE FIRST PRESIDENTIAL TRIP TO THE BORDER AMID NEW IMMIGRATION POLICY
251,2023-01-08 13:46:00,FOXNEWSW,3,FOXNEWSW_20230108_130000_FOX_and_Friends_Sunday/start/2760,4. IMPACT OF LARGE MIGRANT CAMPS ON EL PASO RESIDENTS,4 IMPACT OF LARGE MIGRANT CAMPS ON EL PASO RESIDENTS,IMPACT OF LARGE MIGRANT CAMPS ON EL PASO RESIDENTS
252,2023-01-08 13:48:11,FOXNEWSW,3,FOXNEWSW_20230108_130000_FOX_and_Friends_Sunday/start/2880,IMPACT OF MIGRANT SURGE ON BORDER PATROL FAMILIES,IMPACT OF MIGRANT SURGE ON BORDER PATROL FAMILIES,IMPACT OF MIGRANT SURGE ON BORDER PATROL FAMILIES
253,2023-01-08 14:00:41,FOXNEWSW,5,FOXNEWSW_20230108_130000_FOX_and_Friends_Sunday/start/3600,BIDEN TO MAKE HIS 1ST TRIP TO BORDER AS PRESIDENT,BIDEN TO MAKE HIS 1ST TRIP TO BORDER AS PRESIDENT,BIDEN TO MAKE HIS 1ST TRIP TO BORDER AS PRESIDENT
254,2023-01-08 14:01:18,FOXNEWSW,5,FOXNEWSW_20230108_140000_FOX_and_Friends_Sunday/start/60,CBP SOURCES: 718K MIGRANTS ENCOUNTERED IN FY 2023,CBP SOURCES 718K MIGRANTS ENCOUNTERED IN FY 2023,CBP SOURCES 718K MIGRANTS ENCOUNTERED IN FY 2023
255,2023-01-08 14:09:57,FOXNEWSW,5,FOXNEWSW_20230108_140000_FOX_and_Friends_Sunday/start/540,MIGRANTS ATTEMPT TO AVOID AUTHORITIES IN TEXAS,MIGRANTS ATTEMPT TO AVOID AUTHORITIES IN TEXAS,MIGRANTS ATTEMPT TO AVOID AUTHORITIES IN TEXAS
257,2023-01-08 14:15:35,MSNBCW,4,MSNBCW_20230108_140000_Velshi/start/900,I NEW IMMIGRATION POLICY INCREASES CRACKDOWNS. WHILE EXPANDING LEGAL PATHWAYS FOR ENTRY,I NEW IMMIGRATION POLICY INCREASES CRACKDOWNS WHILE EXPANDING LEGAL PATHWAYS FOR ENTRY,NEW IMMIGRATION POLICY INCREASES CRACKDOWNS WHILE EXPANDING LEGAL PATHWAYS FOR ENTRY
